A	B
RENBP	SYK
SLC38A7	SYK
ATP8B4	SYK
IL27RA	SYK
EBI3	SYK
SNX8	SYK
GIMAP2	SYK
RASSF4	SYK
LIPA	SYK
ABI3	SYK
CTSC	SYK
SLC15A3	SYK
VNN1	SYK
ITGA4	SYK
FLVCR2	SYK
CCR2	SYK
PTGER2	SYK
EVI2A	SYK
ADGRE2	SYK
CARD6	SYK
GIMAP6	SYK
GIMAP4	SYK
CD180	SYK
DSC2	SYK
CPM	SYK
PLXNC1	SYK
DRAM1	SYK
MYO7A	SYK
ARRB1	SYK
GAS2L3	SYK
GALNT6	SYK
GPR65	SYK
SIGLEC10	SYK
C1orf162	SYK
NCEH1	SYK
PTPRJ	SYK
FCGR1A	SYK
RGS18	SYK
CACNA2D4	SYK
TMEM86A	SYK
VENTX	SYK
FLI1	SYK
HHEX	SYK
DAB2	SYK
FAM49B	SYK
PPARGC1B	SYK
NCF1	SYK
TOR2A	SYK
CCR5	SYK
SLAMF6	SYK
DISC1	SYK
ARHGAP25	SYK
PHF7	NIPSNAP3B
MTMR11	NIPSNAP3B
MEF2C	NIPSNAP3B
DOP1A	NIPSNAP3B
TXNDC16	NIPSNAP3B
SRSF5	NIPSNAP3B
PIGL	NIPSNAP3B
DCUN1D4	NIPSNAP3B
CDKN1B	NIPSNAP3B
CEP85L	NIPSNAP3B
NPHP3	NIPSNAP3B
KLHL24	NIPSNAP3B
ZSCAN18	NIPSNAP3B
CRY2	NIPSNAP3B
IFT81	NIPSNAP3B
BBS2	NIPSNAP3B
LRCH2	NIPSNAP3B
RGN	NIPSNAP3B
PNISR	NIPSNAP3B
ZRANB2	NIPSNAP3B
ARHGAP32	NIPSNAP3B
ANKRD36	NIPSNAP3B
CARF	NIPSNAP3B
N4BP2L1	NIPSNAP3B
GULP1	NIPSNAP3B
SPAG16	NIPSNAP3B
AMT	NIPSNAP3B
NICN1	NIPSNAP3B
TTC12	NIPSNAP3B
KIAA1328	NIPSNAP3B
MIPOL1	NIPSNAP3B
NR3C2	NIPSNAP3B
ANKAR	NIPSNAP3B
ACP6	NIPSNAP3B
TTC14	NIPSNAP3B
BDH2	NIPSNAP3B
CEP44	NIPSNAP3B
CREBRF	NIPSNAP3B
TP53INP1	NIPSNAP3B
CCDC171	NIPSNAP3B
ABCG1	ABCA1
CIAPIN1	METTL2B
ZC3HC1	METTL2B
LTBR	METTL2B
EIF2AK4	METTL2B
AMMECR1L	METTL2B
INIP	METTL2B
SAR1B	METTL2B
PCYT1A	METTL2B
CASP10	TMEM71
LRMP	TMEM71
ARRB2	TMEM71
PAK1	KDM1B
SPPL2B	HGSNAT
YTHDC2	HGSNAT
TNRC6C	HGSNAT
PLEKHG2	HGSNAT
XRN1	HGSNAT
RBM25	HGSNAT
RNF170	HGSNAT
ZMYM2	HGSNAT
AKAP9	HGSNAT
AGO4	HGSNAT
AGTPBP1	HGSNAT
PAN3	HGSNAT
ZNF333	HGSNAT
ICA1L	HGSNAT
COX18	HGSNAT
ABHD18	HGSNAT
ARHGAP44	GKAP1
TMEM159	GKAP1
CLK1	GKAP1
ZFYVE21	GKAP1
NINL	GKAP1
LIN7B	GKAP1
TBC1D17	GKAP1
BCL7A	GKAP1
CDKN1B	GKAP1
KCNC4	GKAP1
ACYP1	GKAP1
PYROXD2	GKAP1
SMAD9	GKAP1
EPHX2	GKAP1
BBS9	GKAP1
PEX6	GKAP1
ARMCX1	GKAP1
CCDC102A	GKAP1
TTLL7	GKAP1
SLAIN1	GKAP1
THRB	GKAP1
NR3C2	GKAP1
PGM5	GKAP1
N6AMT1	GKAP1
PRPSAP1	GKAP1
NMNAT3	GKAP1
CFLAR	KIF27
OSBPL7	KIF27
LUC7L	KIF27
AKAP8L	KIF27
TRO	KIF27
MAPRE3	KIF27
DDX17	KIF27
SRSF5	KIF27
UQCC1	KIF27
DCUN1D4	KIF27
NAA25	KIF27
CPSF6	KIF27
RSRP1	KIF27
ECHDC2	KIF27
IFT81	KIF27
LRCH2	KIF27
ZRANB2	KIF27
KHDC4	KIF27
FBXO44	KIF27
ZFC3H1	KIF27
ARGLU1	KIF27
IFT172	KIF27
ZCCHC2	KIF27
TBCK	KIF27
FAM193B	KIF27
FRA10AC1	KIF27
MICU3	KIF27
MITD1	KIF27
MRNIP	KIF27
ACP6	KIF27
ANKZF1	KIF27
SNX11	C9orf64
SPRTN	C9orf64
ZNF200	C9orf64
MFAP3	C9orf64
SPDL1	C9orf64
ZNF275	C9orf64
DDX20	C9orf64
WDR3	C9orf64
PALB2	C9orf64
TRMT6	C9orf64
UPRT	C9orf64
SPTLC2	C9orf64
ZNF629	C9orf64
VPS18	C9orf64
TWISTNB	C9orf64
CBLL1	C9orf64
TFAM	C9orf64
C12orf49	C9orf64
C6orf62	C9orf64
ZBTB24	C9orf64
FAF2	C9orf64
COMMD2	C9orf64
CHST10	C9orf64
C10orf88	C9orf64
TTPAL	C9orf64
NCOA5	C9orf64
SRSF6	C9orf64
MED20	C9orf64
POLR1B	C9orf64
OPA3	C9orf64
PLAGL2	C9orf64
RNF6	C9orf64
MTERF1	C9orf64
NOL11	C9orf64
TRIM21	C9orf64
UTP3	C9orf64
MFSD9	C9orf64
RIPK1	C9orf64
TGS1	C9orf64
HAUS2	C9orf64
INTS14	C9orf64
ZSCAN29	C9orf64
LINS1	C9orf64
POLR2D	C9orf64
NXPE3	C9orf64
ABT1	C9orf64
ZNF41	C9orf64
UTP23	C9orf64
QTRT2	C9orf64
OBI1	C9orf64
TBCEL	C9orf64
C21orf91	C9orf64
DPH3	C9orf64
ZKSCAN2	C9orf64
BRPF1	C9orf64
CNOT11	C9orf64
GNE	C9orf64
ZNF75A	C9orf64
TFB2M	C9orf64
ABHD6	C9orf64
SNIP1	C9orf64
MIOS	C9orf64
AOX1	SVEP1
NCDN	ANKS6
ASB1	ANKS6
MAPKBP1	ANKS6
SOGA1	ANKS6
FGR	FBP1
CD4	FBP1
BTK	FBP1
TYROBP	FBP1
ALOX5	FBP1
TACC3	FBP1
WAS	FBP1
DEF6	FBP1
GRN	FBP1
CAPG	FBP1
LCP2	FBP1
CYBA	FBP1
TBXAS1	FBP1
CD84	FBP1
SPI1	FBP1
KCNAB2	FBP1
PTPRC	FBP1
FYB1	FBP1
SMAP2	FBP1
PILRA	FBP1
SNX10	FBP1
LAT2	FBP1
ARHGAP4	FBP1
LYZ	FBP1
TBC1D2	FBP1
CYTH4	FBP1
NCF4	FBP1
RASSF2	FBP1
HCK	FBP1
RENBP	FBP1
PYCARD	FBP1
CTSH	FBP1
FCGRT	FBP1
CD37	FBP1
TFEC	FBP1
CPVL	FBP1
TRIM14	FBP1
DOCK8	FBP1
LIPA	FBP1
UNC93B1	FBP1
IL10RA	FBP1
SLC15A3	FBP1
SELPLG	FBP1
BIN2	FBP1
PTPN6	FBP1
CRYBG1	FBP1
LY86	FBP1
CD86	FBP1
NCF2	FBP1
RCAN3	FBP1
MFSD1	FBP1
FLVCR2	FBP1
PTK2B	FBP1
PLBD1	FBP1
CCRL2	FBP1
SASH3	FBP1
NCKAP1L	FBP1
PSD4	FBP1
FAM78A	FBP1
FGD3	FBP1
RAC2	FBP1
IRF5	FBP1
WDFY4	FBP1
RIPK3	FBP1
GMFG	FBP1
MPP1	FBP1
EMILIN2	FBP1
PRAM1	FBP1
DOCK2	FBP1
SLC37A2	FBP1
HAVCR2	FBP1
NPL	FBP1
PLXNC1	FBP1
LCP1	FBP1
PLCB2	FBP1
PARVG	FBP1
ARRB2	FBP1
PIK3R5	FBP1
TMC6	FBP1
VAV1	FBP1
MYO1F	FBP1
CD53	FBP1
PTPN7	FBP1
DOK3	FBP1
SLC18B1	FBP1
DOK2	FBP1
FERMT3	FBP1
IL18	FBP1
FCER1G	FBP1
ITGB2	FBP1
SCIMP	FBP1
ARHGAP25	FBP1
MNDA	FBP1
CTSB	FBP1
TMEM98	TMEM246
MAN2B2	TMEM246
PXMP4	TMEM246
MANSC1	TMEM246
PCYOX1	TMEM246
AHNAK	TMEM246
SYT11	TMEM246
CYP2U1	TMEM246
TRIM37	ZHX1
TACC3	CYBB
FAR2	CYBB
SLC1A3	CYBB
SNX10	CYBB
NLRC4	CYBB
MFNG	CYBB
SH3BP1	CYBB
RENBP	CYBB
SLC38A7	CYBB
PYCARD	CYBB
IL27RA	CYBB
CPVL	CYBB
TRIM14	CYBB
LIPA	CYBB
CTSC	CYBB
UNC93B1	CYBB
RPS6KA1	CYBB
CENPF	CYBB
FLVCR2	CYBB
PSD4	CYBB
FGD3	CYBB
RIPK3	CYBB
GMFG	CYBB
EMILIN2	CYBB
CARD6	CYBB
GIMAP6	CYBB
GIMAP4	CYBB
VAV3	CYBB
DSC2	CYBB
CPM	CYBB
MYO7A	CYBB
ARRB1	CYBB
IDH1	CYBB
GAS2L3	CYBB
GALNT6	CYBB
GPR65	CYBB
TNFRSF11A	CYBB
IQGAP2	CYBB
PTPRJ	CYBB
RGS18	CYBB
IL18	CYBB
CACNA2D4	CYBB
TMEM86A	CYBB
FLI1	CYBB
HHEX	CYBB
SLAMF8	CYBB
TOR2A	CYBB
SLAMF6	CYBB
DISC1	CYBB
ARHGAP25	CYBB
OAT	DYNLT3
LAPTM4A	DYNLT3
ERLEC1	DYNLT3
SEL1L	DYNLT3
DNAJC10	DYNLT3
SNAP23	DYNLT3
MAPK1	DYNLT3
BRMS1L	DYNLT3
SEC23A	DYNLT3
MAGT1	DYNLT3
IMPAD1	DYNLT3
TAX1BP1	DYNLT3
MOB4	DYNLT3
RAB3GAP1	DYNLT3
RCN2	DYNLT3
ARL1	DYNLT3
CCDC91	DYNLT3
ACSL3	DYNLT3
ITFG1	DYNLT3
CLIP1	DYNLT3
CAP1	DYNLT3
NDFIP1	DYNLT3
YWHAQ	DYNLT3
CAB39	DYNLT3
GLIPR1	DYNLT3
MTMR6	DYNLT3
CALM2	DYNLT3
RSU1	DYNLT3
TMEM263	DYNLT3
EIF4E	DYNLT3
MBNL1	DYNLT3
STT3B	DYNLT3
ANXA5	DYNLT3
ZBTB25	KIAA1958
PLEKHA8	KIAA1958
ENO2	KIAA1958
USP35	KIAA1958
PNISR	KIAA1958
FBXO44	KIAA1958
N4BP2L1	KIAA1958
DONSON	KIAA1958
ACP6	KIAA1958
SLC19A2	PIGA
CSRNP1	PIGA
SLC25A25	PIGA
ZC3H12A	PIGA
TBC1D9	STRBP
GLCE	STRBP
AGO3	GAPVD1
RUBCN	GAPVD1
LRRC58	GAPVD1
FAM214B	CARD19
TNK2	CARD19
CACNB1	CARD19
PLEKHH3	CARD19
EMC9	CARD19
NUMBL	CARD19
PPP1R9B	CARD19
TFEB	CARD19
POLM	CARD19
TRPM4	CARD19
NARF	CARD19
GUK1	CARD19
FAM193B	CARD19
SH3GLB2	CARD19
CCDC24	CARD19
GPSM1	CARD19
ANKZF1	CARD19
TMUB1	CARD19
MAP4K3	ATP7A
KIAA1109	ATP7A
PRKCI	ATP7A
PCDH11Y	NLGN4Y
DTNA	HDX
SLAIN1	HDX
CLASP2	HDX
PRKAR2B	AQP7
C6	AQP7
DGAT2	AQP7
TF	AQP7
PALMD	AQP7
GPAM	AQP7
PCK1	AQP7
SLC7A10	AQP7
LGALS12	AQP7
CD36	AQP7
RNF157	AQP7
AZGP1	AQP7
CD300LG	AQP7
ZNF195	NOL6
BAK1	NOL6
USB1	NOL6
SETD6	NOL6
TRAF3	NOL6
ATP13A2	NOL6
COX15	TRMT10B
RBSN	TRMT10B
USP30	TRMT10B
SMARCC2	TRMT10B
XPC	TRMT10B
PARP3	PIGO
RHBDD3	PIGO
FKTN	PIGO
DMAC2L	PIGO
DHX57	PIGO
HMOX2	STOML2
BAG1	STOML2
BRIX1	STOML2
EXOSC2	STOML2
SLC39A1	STOML2
DDHD1	BRWD3
NR2C1	BRWD3
HGSNAT	BRWD3
CPEB2	OTUD1
FAM76A	ARHGAP12
THOC1	ARHGAP12
CDC14B	ARHGAP12
STRADB	ARHGAP12
CCNT2	ARHGAP12
KIZ	ARHGAP12
ARHGAP21	ARHGAP12
CEP126	ARHGAP12
XRN1	ARHGAP12
SRSF11	ARHGAP12
NR2C1	ARHGAP12
ATXN1	ARHGAP12
BBS2	ARHGAP12
NAPB	ARHGAP12
DCAF8	ARHGAP12
KATNBL1	ARHGAP12
ARGLU1	ARHGAP12
CNOT6L	ARHGAP12
POGZ	ARHGAP12
LYST	ARHGAP12
FAM126B	ARHGAP12
MICU3	ARHGAP12
MFSD8	ARHGAP12
ACADL	FAT3
GREB1L	FAT3
ATG2B	HECTD2
TNRC6A	HECTD2
PLEKHA1	HECTD2
MED13	HECTD2
GALNT7	HECTD2
MFSD8	HECTD2
FZD6	HECTD2
FRYL	FBXO33
RP2	FBXO33
MED13	FBXO33
RAPGEF2	FBXO33
ETV3	FBXO33
SLC17A5	FBXO33
AGO4	FBXO33
FZD6	FBXO33
PDP1	FBXO33
ATG2B	INTS6L
KIZ	INTS6L
SEPSECS	INTS6L
NAA40	INTS6L
SLC25A36	INTS6L
ZMYM2	INTS6L
BAZ2B	INTS6L
AKAP9	INTS6L
ORMDL1	INTS6L
DCAF8	INTS6L
APH1B	INTS6L
WDFY2	INTS6L
ZNF577	INTS6L
HGSNAT	INTS6L
BRWD3	INTS6L
SLC25A5	SPTSSA
CRLS1	SPTSSA
CDV3	SPTSSA
NDFIP2	SPTSSA
AAGAB	SPTSSA
ALG5	SPTSSA
RAN	SPTSSA
NIPA2	SPTSSA
ILF2	SPTSSA
NIFK	SPTSSA
WDR43	SPTSSA
ACER3	WRN
TRMT6	WRN
NDFIP2	WRN
TMEM33	WRN
PHACTR2	WRN
COQ10B	WRN
KRAS	WRN
PMM2	WRN
TMEM168	WRN
SLC25A44	WRN
SLC25A32	WRN
FUZ	MARCHF8
FBXO42	MARCHF8
CYBRD1	MARCHF8
ANKMY2	MARCHF8
ABTB1	MARCHF8
PARD3B	MARCHF8
HVCN1	MARCHF8
ATXN1	MARCHF8
BBS2	MARCHF8
ARHGEF6	MARCHF8
RCBTB2	MARCHF8
RAB40B	MARCHF8
DOCK11	MARCHF8
HIRIP3	MARCHF8
HNMT	MARCHF8
JMY	MARCHF8
PCNT	MARCHF8
PPM1M	MARCHF8
ALDH7A1	MARCHF8
FBXL3	CFL2
MPC1	CFL2
PTPN21	CFL2
WDR1	CFL2
COBLL1	CFL2
OXCT1	CFL2
ZMPSTE24	CFL2
SYDE2	CFL2
ZNF106	CFL2
ZDHHC2	CFL2
PPP2CB	CFL2
CBX1	CFL2
MARK1	CFL2
RAB32	CFL2
MORF4L2	CFL2
YWHAH	CFL2
ARHGEF9	CFL2
RRAS2	CFL2
SORT1	CFL2
TES	CFL2
TAF5L	CFL2
ALDH1B1	CFL2
KIF13A	CFL2
PPM1B	CFL2
SHROOM3	CFL2
HADH	CFL2
GLIPR1	CFL2
IGF1R	CFL2
MPP7	CFL2
SACS	CFL2
ZCCHC10	CFL2
APBB2	CFL2
STAU2	GTF2A1
PCNP	GTF2A1
SMAD5	GTF2A1
CAPN7	GTF2A1
PPIG	GTF2A1
ANP32E	GTF2A1
FER	GTF2A1
SNAPC3	GTF2A1
ADGRL1	ZCCHC24
SLC9A3R1	ZCCHC24
LPCAT3	ZCCHC24
AGAP1	ZCCHC24
PHTF2	PGM2L1
RANBP9	PGM2L1
LRRFIP1	PGM2L1
CDR2	PGM2L1
PDLIM5	PGM2L1
SLC16A14	SLC16A9
LCP2	FOLR2
KCNAB2	FOLR2
ARHGAP4	FOLR2
PYCARD	FOLR2
ATP8B4	FOLR2
EBI3	FOLR2
TMEM176B	FOLR2
TRIM14	FOLR2
DOCK8	FOLR2
LIPA	FOLR2
VNN1	FOLR2
RPS6KA1	FOLR2
EVI2A	FOLR2
FAM78A	FOLR2
GMFG	FOLR2
EMILIN2	FOLR2
LCP1	FOLR2
IRF8	FOLR2
PIK3R5	FOLR2
MYO1F	FOLR2
IQGAP2	FOLR2
SLC18B1	FOLR2
IL18	FOLR2
MNDA	FOLR2
RBM47	FOLR2
MARK2	INPPL1
GNA11	INPPL1
MTMR3	INPPL1
CCDC130	INPPL1
CEP164	INPPL1
ZBTB17	INPPL1
ABHD8	INPPL1
CD99	CRYL1
NOP53	CRYL1
ALKBH7	CRYL1
ITM2B	CRYL1
C11orf1	CRYL1
SPAG16	CRYL1
CAMLG	CRYL1
IDS	REEP3
OAT	REEP3
DNAJC10	REEP3
ZDHHC2	REEP3
MED13	REEP3
RCN2	REEP3
RECK	REEP3
ARL6IP5	REEP3
LRP12	REEP3
TMEM263	REEP3
EIF5A2	REEP3
CFLAR	PCF11
LUC7L	PCF11
NISCH	PCF11
RUFY3	PCF11
ZNF76	PCF11
SEC61A2	PCF11
SEC31B	PCF11
PIAS2	PCF11
TNRC6C	PCF11
THOC1	PCF11
ALG9	PCF11
ANKRD10	PCF11
RCOR1	PCF11
HPS4	PCF11
PICK1	PCF11
TRMU	PCF11
DDHD1	PCF11
PABPN1	PCF11
UQCC1	PCF11
ZNF516	PCF11
ARHGEF7	PCF11
DPH1	PCF11
DCUN1D4	PCF11
CEP164	PCF11
NAA25	PCF11
SLC25A36	PCF11
PTBP2	PCF11
RCOR3	PCF11
NR2C1	PCF11
NAPB	PCF11
SIN3B	PCF11
CDK9	PCF11
MAPK8IP3	PCF11
LMBR1L	PCF11
MTF2	PCF11
POGZ	PCF11
OGT	PCF11
HNRNPDL	PCF11
FAM126B	PCF11
GATAD1	PCF11
FLVCR1	PCF11
DCAF16	PCF11
ABHD18	PCF11
SHB	PKNOX2
CNTNAP1	PKNOX2
PSME1	RPL36AL
SELENOK	RPL36AL
EIF1B	RPL36AL
COX5B	RPL36AL
SOD1	RPL36AL
GSTO1	RPL36AL
COX6C	RPL36AL
TGDS	DNAAF2
EIF5	DNAAF2
ZBTB24	DNAAF2
PPP1R3D	DNAAF2
TGS1	DNAAF2
SHQ1	DNAAF2
OSBPL11	DNAAF2
OBI1	DNAAF2
IFIT5	DNAAF2
GTF2E1	DNAAF2
HILPDA	DEPP1
ADM	DEPP1
ALG1	ZNF22
SPDL1	ZNF22
NUP50	ZNF22
SPTLC2	ZNF22
CSTF1	ZNF22
MTPAP	ZNF22
MTCH2	ZNF22
C6orf62	ZNF22
UMPS	ZNF22
ATP6V1A	ZNF22
TXNDC9	ZNF22
ALG2	ZNF22
LYPLA1	ZNF22
MAD2L1BP	ZNF22
TRMT5	ZNF22
RANBP6	ZNF22
MRPL15	ZNF22
INTS14	ZNF22
LLPH	ZNF22
LINS1	ZNF22
GEMIN7	ZNF22
TWF1	ZNF22
TFB2M	ZNF22
GRPEL2	ZNF22
MIOS	ZNF22
DNAAF2	ZNF22
MFSD11	KLHDC2
ZC3H12B	KLHDC2
KCTD9	KLHDC2
HBP1	KLHDC2
CPEB3	KLHDC2
CEP126	KLHDC2
PARD3B	KLHDC2
CD46	KLHDC2
HMGN3	KLHDC2
YPEL5	KLHDC2
SCPEP1	KLHDC2
ARHGEF6	KLHDC2
LCA5	KLHDC2
CCDC115	KLHDC2
SPOPL	KLHDC2
SPAG16	KLHDC2
FBXL17	KLHDC2
NEK7	KLHDC2
NADK2	KLHDC2
ZNF148	KLHDC2
TRAM1	ARF6
GOLT1B	ARF6
RTN4	ARF6
ACOT9	ARF6
TIMM17A	ARF6
ATP6V1B2	ARF6
HSPA13	ARF6
PRXL2C	ARF6
SGMS2	ARF6
ANXA5	ARF6
SLC25A32	ARF6
DOP1A	TTC8
PTPN4	TTC8
ZC3H12B	TTC8
SH3D19	TTC8
VAMP4	TTC8
CHD6	TTC8
METTL25	TTC8
NIPSNAP3A	TTC8
CENPC	TTC8
FBXL17	TTC8
RABGAP1L	TTC8
MFSD8	TTC8
KLHDC2	TTC8
POLR3B	KBTBD6
BRF2	KBTBD6
UMPS	KBTBD6
MOCS3	KBTBD6
MED20	KBTBD6
GTF3C4	KBTBD6
RNASEL	KBTBD6
FASTKD1	KBTBD6
GTF2E1	KBTBD6
SPATA2	KBTBD6
ABHD6	KBTBD6
MYLIP	DACT1
NEO1	DACT1
PPP1R12B	DACT1
ASPN	DACT1
RNF141	DACT1
GLS	DACT1
EFHD1	DACT1
PKD2	DACT1
C1orf198	DACT1
ANO1	DACT1
MTUS2	DACT1
MYH10	DACT1
ALDH1B1	DACT1
SHROOM3	DACT1
AMIGO2	DACT1
TMEM47	DACT1
CRIM1	DACT1
ENAH	DACT1
RAVER2	DACT1
MARK1	BEND7
IGF1R	BEND7
SRI	ATP5F1C
PRUNE1	TAF3
PDK2	VSTM4
CACNA2D2	VSTM4
PLEKHA5	VSTM4
TNS1	VSTM4
PHLPP1	VSTM4
MECOM	VSTM4
MYL9	VSTM4
CLIP3	VSTM4
SH3PXD2A	VSTM4
TUBD1	VSTM4
PPFIBP1	VSTM4
SMOC2	VSTM4
SLC25A23	VSTM4
TMEM35A	VSTM4
SMO	VSTM4
CGNL1	VSTM4
MYH11	VSTM4
SLC41A2	VSTM4
TTLL7	VSTM4
TACC2	VSTM4
NTRK3	VSTM4
GNAL	VSTM4
ERBB2	VSTM4
HSPG2	VSTM4
LRIG1	VSTM4
NR3C2	VSTM4
ADGRA3	VSTM4
PID1	VSTM4
ADCY9	VSTM4
PBXIP1	VSTM4
HEBP1	VDAC2
MNAT1	VDAC2
LAPTM4A	VDAC2
RPL31	VDAC2
PCNP	VDAC2
RPL19	VDAC2
NDUFC1	VDAC2
RPS13	VDAC2
CUTA	VDAC2
SUB1	VDAC2
SELENOK	VDAC2
DGUOK	VDAC2
SYF2	VDAC2
MEA1	VDAC2
RPL23	VDAC2
SNRPD2	VDAC2
UXT	VDAC2
SEM1	VDAC2
EIF3G	VDAC2
IAH1	VDAC2
ATP6V1G1	VDAC2
DCTN3	VDAC2
RPLP1	VDAC2
RPS27A	VDAC2
RPL7A	VDAC2
RPL30	VDAC2
DPY30	VDAC2
MEAF6	VDAC2
LIMS2	COMTD1
MAP1LC3A	COMTD1
LIN7B	COMTD1
DMPK	COMTD1
RRAS	COMTD1
EVA1B	COMTD1
TINAGL1	COMTD1
RAB27A	PDZD8
SNX11	ABRAXAS2
GDE1	ABRAXAS2
TRAM1	ABRAXAS2
MUL1	ABRAXAS2
DLD	ABRAXAS2
ZC3HC1	ABRAXAS2
ARL2BP	ABRAXAS2
MON1B	ABRAXAS2
VPS18	ABRAXAS2
GSR	ABRAXAS2
MTCH2	ABRAXAS2
FBXO9	ABRAXAS2
C6orf62	ABRAXAS2
DARS2	ABRAXAS2
DCLRE1B	ABRAXAS2
WDR35	ABRAXAS2
TRIM32	ABRAXAS2
NCOA5	ABRAXAS2
SRSF6	ABRAXAS2
TBCC	ABRAXAS2
POLR1B	ABRAXAS2
SGPP1	ABRAXAS2
EIF2AK4	ABRAXAS2
MTRES1	ABRAXAS2
MED18	ABRAXAS2
TRIM21	ABRAXAS2
TACO1	ABRAXAS2
RIPK1	ABRAXAS2
MRPL15	ABRAXAS2
SLC35A5	ABRAXAS2
LINS1	ABRAXAS2
ARMT1	ABRAXAS2
TWF1	ABRAXAS2
IFIT5	ABRAXAS2
TBCEL	ABRAXAS2
C21orf91	ABRAXAS2
BRPF1	ABRAXAS2
GNE	ABRAXAS2
ZNF75A	ABRAXAS2
MVP	QSOX2
LSG1	QSOX2
TSPAN17	QSOX2
MRTO4	QSOX2
POLR1A	QSOX2
PRMT5	QSOX2
ARMC6	QSOX2
PITRM1	QSOX2
GAR1	QSOX2
CCDC86	QSOX2
LTBR	QSOX2
EIF4G1	QSOX2
SRM	QSOX2
PAICS	QSOX2
TRAF7	QSOX2
LTV1	QSOX2
NUDT15	QSOX2
IMP4	QSOX2
DPM2	QSOX2
UTP4	QSOX2
WRAP53	QSOX2
SHQ1	QSOX2
SRPRB	QSOX2
TOMM40L	QSOX2
GART	QSOX2
ATP13A2	QSOX2
CLPB	QSOX2
SLC9B2	QSOX2
DCAF13	QSOX2
MAP4K5	FAM204A
ADSS2	FAM204A
SLC25A17	FAM204A
HACL1	FAM204A
ZNF510	NSD1
C16orf70	NSD1
GOLGA7	PRDX3
PTPN21	ENOX2
COBLL1	ENOX2
OXCT1	ENOX2
GNB4	ENOX2
SYNE1	ENOX2
ZBED3	ENOX2
EXOC6	ENOX2
GLCE	ENOX2
OSBPL1A	ENOX2
MPP7	ENOX2
CYP2U1	ENOX2
CFL2	ENOX2
SRI	GHITM
CROCC	SNAPC4
BICRA	SNAPC4
SUGP2	SNAPC4
MRPS25	SNAPC4
MRRF	SNAPC4
TIMM13	ENTR1
AHCY	ENTR1
PPP1R37	ENTR1
ERLIN1	ENTR1
DKC1	ENTR1
NAT10	ENTR1
ODF2	ENTR1
ALG8	ENTR1
NUDT5	ENTR1
TSPOAP1	SPACA9
ZCWPW1	SPACA9
KIF22	SPACA9
YPEL3	SPACA9
EZH1	SPACA9
MTERF2	SPACA9
SLC2A11	SPACA9
HNMT	SPACA9
ADAMTS13	SPACA9
RFTN2	SPACA9
FAM214A	TSC1
APAF1	TSC1
MAP3K12	TSC1
PCNT	TSC1
MTMR14	TSC1
ERCC1	HPRT1
RPL26L1	HPRT1
TRAF3IP2	HPRT1
YBX3	HPRT1
AAGAB	HPRT1
PDCD5	HPRT1
ZPR1	HPRT1
CISD1	HPRT1
TIMM17A	HPRT1
STOM	HPRT1
TAGLN2	HPRT1
S100A11	HPRT1
ATP1A1	HPRT1
SLC9B2	HPRT1
VEZT	BORCS5
CPQ	BORCS5
FOXP1	BORCS5
ARMCX1	BORCS5
SNRPN	BORCS5
BCAS3	BORCS5
AIG1	BORCS5
TIAM2	BORCS5
RABGAP1L	BORCS5
ICA1	DIPK1B
PRKCH	DIPK1B
TIE1	DIPK1B
SCARF1	DIPK1B
PALMD	DIPK1B
CARD10	DIPK1B
RASIP1	DIPK1B
MYCT1	DIPK1B
NRN1	DIPK1B
MYO5C	DIPK1B
ITGB4	DIPK1B
FXYD6	DIPK1B
ROBO4	DIPK1B
ELMO1	DIPK1B
PDE9A	DIPK1B
NOSTRIN	DIPK1B
METTL1	DDX21
TRAF3IP2	DDX21
RBBP8	DDX21
MEDAG	DDX21
KLHL2	DDX21
FNDC4	DDX21
RASSF8	DDX21
SLC31A1	DDX21
WARS1	DDX21
TPM3	DDX21
HSPA13	DDX21
PLPP3	DDX21
SGMS2	DDX21
C20orf27	STK32C
RPL31	FUNDC2
RPS5	FUNDC2
RPL6	FUNDC2
ELOB	FUNDC2
RPS16	FUNDC2
RPL18A	FUNDC2
COPE	FUNDC2
ZNHIT1	FUNDC2
SEC61B	FUNDC2
EDF1	FUNDC2
MRPL27	FUNDC2
RPS13	FUNDC2
COX6A1	FUNDC2
RPS12	FUNDC2
RPS15	FUNDC2
SPCS2	FUNDC2
PRDX5	FUNDC2
DAD1	FUNDC2
NDUFA2	FUNDC2
SEC61G	FUNDC2
RPS15A	FUNDC2
TMEM258	FUNDC2
COX5B	FUNDC2
TXN	FUNDC2
RPL35	FUNDC2
RPS6	FUNDC2
FLOT1	FUNDC2
SNRPF	FUNDC2
RPS11	FUNDC2
RPL11	FUNDC2
RPS8	FUNDC2
RPL32	FUNDC2
NDUFB11	FUNDC2
RPS3	FUNDC2
ATP5MC3	FUNDC2
ATP5MPL	FUNDC2
ATP5MC1	FUNDC2
RPL8	FUNDC2
RPL26	FUNDC2
RPL29	FUNDC2
SSR2	FUNDC2
UQCRQ	FUNDC2
COX6C	FUNDC2
ATG2A	PIP4P1
INPPL1	PIP4P1
SUGP2	METTL17
LRSAM1	METTL17
PDK2	NDRG2
RASGRP2	NDRG2
TESK2	NDRG2
MCCC1	NDRG2
BCKDHB	NDRG2
C14orf93	NDRG2
PTPRS	NDRG2
CAPS	NDRG2
FAM117A	NDRG2
NECAB3	NDRG2
MPST	NDRG2
FMO5	NDRG2
