A	B
ADGRA2	RASSF2
TSPAN32	RASSF2
PPP1R12B	RASSF2
CAPN6	RASSF2
COL16A1	RASSF2
PRTFDC1	RASSF2
MMP11	RASSF2
KDELR3	RASSF2
ST6GALNAC1	SLC52A3
SUN2	SLC52A3
PSMA7	HM13
GLI2	SNPH
EHD2	CCM2L
ST6GAL1	CCM2L
FAM214A	PLCB4
SLC6A16	PLCB4
ARHGAP10	PLCB4
TNS1	PLCB4
ADIPOR2	TLDC2
AASS	TLDC2
IKZF2	TLDC2
JADE1	TLDC2
SESN1	TLDC2
ADIPOR2	SAMHD1
AASS	SAMHD1
BIRC3	SAMHD1
FSTL3	SAMHD1
WIPI1	SAMHD1
ARHGAP10	SAMHD1
CDH19	SAMHD1
SESN1	SAMHD1
MT3	SAMHD1
CHADL	SAMHD1
ZMYND8	SAMHD1
TMEM132A	SNTA1
ATP1A2	SNTA1
PLEKHB1	SNTA1
RTN4R	SNTA1
PTPRU	SNTA1
TESK2	SNTA1
FSCN1	SNTA1
KIF3C	SNTA1
HSD17B14	SNTA1
TYRO3	SNTA1
CRTAC1	SNTA1
IZUMO4	SNTA1
RASSF7	SNTA1
ZDHHC8	SNTA1
SEPTIN3	SNTA1
NADK	AHCY
QPCTL	AHCY
SPHK2	AHCY
RPS6KA2	AHCY
ENO1	AHCY
ACOT7	AHCY
SLC25A1	AHCY
GCAT	AHCY
PCK2	AHCY
PLEKHB1	SYNDIG1
GRAMD1B	SYNDIG1
LRRC7	SYNDIG1
DEPDC1B	SYNDIG1
CDH1	SYNDIG1
NRIP2	SYNDIG1
MCOLN3	SYNDIG1
CAMK2B	SYNDIG1
PTPRU	SYNDIG1
LIMCH1	SYNDIG1
BCAS1	SYNDIG1
SPTB	SYNDIG1
FSCN1	SYNDIG1
SPAG5	SYNDIG1
CDH7	SYNDIG1
EFR3B	SYNDIG1
AKR1B1	SYNDIG1
FOLH1	SYNDIG1
DOCK3	SYNDIG1
P3H2	SYNDIG1
SEPTIN3	SYNDIG1
BIRC7	SYNDIG1
DUSP13	TNNC2
EEF1A2	TNNC2
NOTCH3	MYOM1
ITGA8	MYOM1
IL4R	LIPG
DSG2	RNF125
ALDH18A1	RBBP8
CAPN6	MXRA5
CD9	PGRMC1
KLHL13	MID1
RAI14	MID1
AASS	PRPS2
RPS6KA2	PRPS2
JADE1	PRPS2
SLC7A8	PRPS2
FKBP5	PRPS2
SUN2	PRPS2
ZNF275	SUV39H1
MTHFD2	SRPX
PCK2	SRPX
SPHK2	ABCD1
TSPAN15	SYP
MRVI1	BMX
HDHD5	NAA10
PDE4A	ELF4
MRTO4	PGK1
WDR3	PGK1
NSF	PGK1
PUM3	PGK1
NOP14	PGK1
TMEM98	CD99L2
GPR137B	CD99L2
NOP14	CDK16
PES1	CDK16
NOP56	CDK16
NIPAL3	PCYT1B
TBXA2R	PCYT1B
PLEKHB1	PCYT1B
FUT8	PCYT1B
DEPDC1B	PCYT1B
GPM6B	PCYT1B
NRIP2	PCYT1B
PTPRU	PCYT1B
ERBB3	PCYT1B
SDK2	PCYT1B
ST6GALNAC2	PCYT1B
EVC	PCYT1B
TRPM3	PCYT1B
KIF3C	PCYT1B
FOLH1	PCYT1B
BMP7	PCYT1B
TYMP	TIMP1
GSDMB	GABRE
HOOK2	GABRE
SGK2	GABRE
SUV39H1	RBM3
TMEM159	KLF8
LLGL2	KLF8
GLI2	KLF8
PCK2	SRPX2
SLC7A2	SYTL4
ADIPOR2	SYTL4
AASS	SYTL4
IKZF2	SYTL4
WIPI1	SYTL4
ARHGAP10	SYTL4
JADE1	SYTL4
SESN1	SYTL4
SUN2	SYTL4
SAMHD1	SYTL4
PLEKHB1	DRP2
GRAMD1B	DRP2
LRRC7	DRP2
NRIP2	DRP2
CAMK2B	DRP2
LIMCH1	DRP2
BCAS1	DRP2
SPTB	DRP2
CDH7	DRP2
EFR3B	DRP2
FOLH1	DRP2
DOCK3	DRP2
SEPTIN3	DRP2
BIRC7	DRP2
SYNDIG1	DRP2
ITGAL	RUBCNL
FYB1	RUBCNL
PAPLN	NALCN
DLEC1	FGF14
IL20RA	FGF14
DAPK2	FGF14
COL11A1	FGF14
CDON	FGF14
SYT1	FGF14
NTN4	FGF14
WSCD2	FGF14
PPP1R12B	FGF14
PAK3	FGF14
SEMA5B	FGF14
ESR1	FGF14
PAPLN	FGF14
FMO1	TNFSF13B
MRC2	TNFSF13B
HGF	TNFSF13B
CAPN6	TNFSF13B
FAP	TNFSF13B
CCDC80	TNFSF13B
NRP1	TNFSF13B
KDELR3	TNFSF13B
GALNT16	TNFSF13B
DOK5	TNFSF13B
RUBCNL	TNFSF13B
RPS6KA5	CAB39L
IL20RA	KLF5
DAPK2	KLF5
NGEF	KLF5
NEO1	KLF5
SEMA5B	KLF5
NOS1	KLF5
EFNB1	KLF5
TGM1	KLF5
FGF14	KLF5
SLC2A3	FLT1
PDK4	RGCC
ADIPOR2	RGCC
AASS	RGCC
ARHGAP10	RGCC
JADE1	RGCC
SESN1	RGCC
MT3	RGCC
PRODH	RGCC
SUN2	RGCC
TLDC2	RGCC
SAMHD1	RGCC
SYTL4	RGCC
CFLAR	DGKH
KDM7A	DGKH
B4GALT1	MEDAG
SLC7A2	TSC22D1
ADIPOR2	TSC22D1
ARHGAP10	TSC22D1
JADE1	TSC22D1
SESN1	TSC22D1
NFKBIA	TSC22D1
SYTL4	TSC22D1
RGCC	TSC22D1
ZNF275	ZNF629
BTN3A1	HSF4
GLI2	HSF4
KLF8	HSF4
ZMYND10	GDPD3
BTN3A1	GDPD3
LLGL2	GDPD3
MYH7B	GDPD3
HOOK2	GDPD3
HSF4	GDPD3
ADCK1	TSNAXIP1
PABPC1L	TSNAXIP1
SOX8	PLLP
TMEM132A	PLLP
TBXA2R	PLLP
GAS7	PLLP
ATP1A2	PLLP
PLEKHB1	PLLP
GRAMD1B	PLLP
RTN4R	PLLP
GPM6B	PLLP
KCNH2	PLLP
PKP2	PLLP
CAMK2B	PLLP
PTPRU	PLLP
LIMCH1	PLLP
BCAS1	PLLP
LIMS2	PLLP
FSCN1	PLLP
KIF3C	PLLP
FOLH1	PLLP
MT3	PLLP
PCBP4	PLLP
TYRO3	PLLP
CRTAC1	PLLP
IZUMO4	PLLP
SEPTIN3	PLLP
CHADL	PLLP
SNTA1	PLLP
PCYT1B	PLLP
MEOX1	ZNF423
NFIX	ZNF423
CDON	ZNF423
NOTCH3	ZNF423
ATP2A3	ZNF423
NTN4	ZNF423
EFNB1	ZNF423
KDELR3	ZNF423
GALNT16	ZNF423
ABCC8	MMP15
CD22	MMP15
FUT8	MMP15
DEPDC1B	MMP15
COL9A2	MMP15
NRIP2	MMP15
PTPRU	MMP15
SDK2	MMP15
MGLL	MMP15
RAP1GAP	MMP15
SEMA5B	MMP15
TRPM3	MMP15
EFR3B	MMP15
AKR1B1	MMP15
FOLH1	MMP15
SEMA4G	MMP15
ARVCF	MMP15
P2RX6	MMP15
BMP7	MMP15
SYNDIG1	MMP15
PCYT1B	MMP15
NOP56	USB1
BAIAP3	SMPD3
LLGL2	SMPD3
CAPN3	SMPD3
UNC13D	SMPD3
FGR	SLC7A6
AASS	SLC7A6
CLTCL1	SLC7A6
RPS6KA2	SLC7A6
MOCOS	SLC7A6
PLXNA2	SLC7A6
ACACB	SLC7A6
JADE1	SLC7A6
ITPKC	SLC7A6
SLC7A8	SLC7A6
TBX15	SLC7A6
FKBP5	SLC7A6
GGT5	SLC7A6
PCK2	SLC7A6
PRPS2	SLC7A6
SOX8	FA2H
ABCC8	FA2H
CD22	FA2H
PLEKHB1	FA2H
GRAMD1B	FA2H
LRRC7	FA2H
DEPDC1B	FA2H
RTN4R	FA2H
NRIP2	FA2H
CAMK2B	FA2H
PTPRU	FA2H
LIMCH1	FA2H
SDK2	FA2H
SPTB	FA2H
LIMS2	FA2H
FSCN1	FA2H
SPAG5	FA2H
CDH7	FA2H
TRPM3	FA2H
EFR3B	FA2H
KIF3C	FA2H
FOLH1	FA2H
DOCK3	FA2H
SEMA4G	FA2H
ARVCF	FA2H
SEPTIN3	FA2H
SYNDIG1	FA2H
PCYT1B	FA2H
DRP2	FA2H
MMP15	FA2H
IP6K2	MLYCD
ZMYND8	MLYCD
GALNT16	WFDC1
ABCC8	SEC14L5
CD22	SEC14L5
PLEKHB1	SEC14L5
GRAMD1B	SEC14L5
LRRC7	SEC14L5
FUT8	SEC14L5
DEPDC1B	SEC14L5
CDH1	SEC14L5
NRIP2	SEC14L5
MCOLN3	SEC14L5
CAMK2B	SEC14L5
PTPRU	SEC14L5
LIMCH1	SEC14L5
SPTB	SEC14L5
FSCN1	SEC14L5
SPAG5	SEC14L5
CDH7	SEC14L5
TRPM3	SEC14L5
EFR3B	SEC14L5
FOLH1	SEC14L5
DOCK3	SEC14L5
SEMA4G	SEC14L5
SYNDIG1	SEC14L5
PCYT1B	SEC14L5
DRP2	SEC14L5
MMP15	SEC14L5
FA2H	SEC14L5
B4GALT1	CRISPLD2
MAP2K3	ABCC1
ABL1	ABCC1
SOX8	METRN
SEMA3B	METRN
COL9A2	METRN
SDK2	METRN
ST6GALNAC2	METRN
RAP1GAP	METRN
TP53INP2	METRN
TRPM3	METRN
SLC22A17	METRN
COL9A3	METRN
TLL2	METRN
ARVCF	METRN
REC8	METRN
HAGHL	METRN
FAM214A	EEF2K
CTTNBP2	EEF2K
TNS1	EEF2K
COBLL1	EEF2K
TMSB10	ELOB
CST3	ELOB
INPP5A	CPPED1
NADK	HMOX2
TMSB10	HMOX2
TTC38	HMOX2
TBC1D10A	HMOX2
SLC25A1	HMOX2
AHCY	HMOX2
PLEKHB1	QPRT
RTN4R	QPRT
NRIP2	QPRT
CAMK2B	QPRT
PTPRU	QPRT
LIMCH1	QPRT
FSCN1	QPRT
SPAG5	QPRT
KIF3C	QPRT
CRTAC1	QPRT
SEPTIN3	QPRT
SNTA1	QPRT
SYNDIG1	QPRT
SEC14L5	QPRT
PLXNA2	XYLT1
PPP5C	KAT8
GRAMD1B	SYT17
LRRC7	SYT17
RTN4R	SYT17
NRIP2	SYT17
MCOLN3	SYT17
CAMK2B	SYT17
GATB	SYT17
PTPRU	SYT17
LIMCH1	SYT17
SPTB	SYT17
TESK2	SYT17
LIMS2	SYT17
FSCN1	SYT17
SPAG5	SYT17
FOLH1	SYT17
DOCK3	SYT17
SEMA4G	SYT17
SEPTIN3	SYT17
SNTA1	SYT17
PLLP	SYT17
FA2H	SYT17
SEC14L5	SYT17
QPRT	SYT17
PUM3	AAGAB
NEDD4L	CORO2B
MRC2	IGDCC4
CYB561	CD276
PDE4A	CD276
HGF	ATP8B4
PREX2	ATP8B4
FAP	ATP8B4
SYNJ2	ATP8B4
NRP1	ATP8B4
TNFSF13B	ATP8B4
DDX24	GABPB1
COBLL1	TJP1
ABCB4	BMF
CNTN1	BMF
HDAC9	BMF
COL9A2	BMF
RHOBTB1	BMF
PPP1R12B	BMF
TP53INP2	BMF
MOXD1	BMF
NID2	BMF
P2RX7	BMF
BMP7	BMF
TARBP1	MYEF2
NAV3	MYEF2
NAALAD2	MYEF2
EPB41L2	MYEF2
TRPM3	MYEF2
SLC23A2	MYEF2
ITGA6	MYEF2
SLC25A40	SGK3
NLK	SGK3
NTN1	PDGFRL
PAK3	PDGFRL
FAM13B	ZDHHC2
ARHGAP31	ZDHHC2
ISOC1	ZDHHC2
GPR137B	ZDHHC2
KLHL13	CPQ
EPB41L1	CPQ
MRC2	SFRP1
FAP	SFRP1
CCDC80	SFRP1
PTGS1	SFRP1
KDELR3	SFRP1
GALNT16	SFRP1
TNFSF13B	SFRP1
ADIPOR2	NDRG1
KIF3C	NDRG1
TYRO3	NDRG1
CRTAC1	NDRG1
ACOT7	NDRG1
ZDHHC8	NDRG1
SNTA1	NDRG1
TSC22D1	NDRG1
PLLP	NDRG1
TMEM159	NCALD
ADGRA2	NCALD
CDON	NCALD
MYLK	NCALD
NOTCH3	NCALD
PRTFDC1	NCALD
KLF8	NCALD
KCTD17	GSDMD
EXOSC5	TSTA3
GCAT	PYCR3
AHCY	PYCR3
HOXA9	SH2D4A
SNPH	SH2D4A
FLT1	TNFRSF10A
NUCB2	TUSC3
THSD7A	ARHGEF10
OSBPL7	ARHGEF10
SLC22A17	ARHGEF10
DDHD2	KCTD9
CLTCL1	GYS1
GGT5	GYS1
GCAT	GYS1
TTLL12	GYS1
PCK2	GYS1
AHCY	GYS1
SRPX	GYS1
PYCR3	GYS1
QPCTL	NFKBIB
MRTO4	NFKBIB
ENO1	NFKBIB
POLR3H	NFKBIB
AHCY	NFKBIB
PLEKHB1	TUBB4A
GRAMD1B	TUBB4A
NRIP2	TUBB4A
CAMK2B	TUBB4A
PTPRU	TUBB4A
LIMCH1	TUBB4A
BCAS1	TUBB4A
SPTB	TUBB4A
FSCN1	TUBB4A
SPAG5	TUBB4A
CDH7	TUBB4A
EFR3B	TUBB4A
KIF3C	TUBB4A
AKR1B1	TUBB4A
FOLH1	TUBB4A
CRTAC1	TUBB4A
SEPTIN3	TUBB4A
BIRC7	TUBB4A
SYNDIG1	TUBB4A
DRP2	TUBB4A
FA2H	TUBB4A
SEC14L5	TUBB4A
QPRT	TUBB4A
HGF	RELB
CD44	RELB
RELT	RELB
CSF2RB	RELB
ROGDI	LIN7B
LLGL2	LIN7B
OCEL1	LIN7B
KCTD17	LIN7B
DUSP13	CKM
TNNC2	CKM
TMEM159	PPP1R13L
SMPD3	PPP1R13L
TMEM159	SLC17A7
ELN	SLC17A7
KLF8	SLC17A7
KCTD17	RNASEH2A
BLVRB	SNAPC2
TIMM13	SNAPC2
TTLL12	CCDC61
KCTD17	CCDC61
EEF1A2	TNNT1
AP2S1	RPS16
TIMM13	RPS16
TOMM22	RPS16
HM13	TIMM50
PSMD8	FBL
PLEKHB1	PRX
GRAMD1B	PRX
LRRC7	PRX
CDH1	PRX
NRIP2	PRX
CAMK2B	PRX
PTPRU	PRX
LIMCH1	PRX
BCAS1	PRX
SPTB	PRX
SPAG5	PRX
CDH7	PRX
EFR3B	PRX
FOLH1	PRX
DOCK3	PRX
SEPTIN3	PRX
BIRC7	PRX
SYNDIG1	PRX
DRP2	PRX
PLLP	PRX
FA2H	PRX
SEC14L5	PRX
TUBB4A	PRX
NDUFB7	YJU2
LGALS1	TBCB
TMSB10	POLR2I
MYDGF	POLR2I
LGALS1	POLR2I
TMEM132A	CLIP3
PLEKHB1	CLIP3
RRAGD	CLIP3
PKP2	CLIP3
EYA2	CLIP3
RPS6KA2	CLIP3
TYRO3	CLIP3
CRTAC1	CLIP3
ACOT7	CLIP3
SEPTIN3	CLIP3
SUN2	CLIP3
SAMHD1	CLIP3
SNTA1	CLIP3
TSC22D1	CLIP3
PLLP	CLIP3
NDRG1	CLIP3
SLC25A5	SLC1A5
GGCT	SLC1A5
ST3GAL1	SLC1A5
ABCF2	SLC1A5
METTL1	SLC1A5
NOP16	SLC1A5
RRP12	SLC1A5
MRTO4	SLC1A5
ENO1	SLC1A5
RPLP0	SLC1A5
SOX8	APLP1
PLEKHB1	APLP1
RTN4R	APLP1
GPM6B	APLP1
KIF3C	APLP1
PLLP	APLP1
FA2H	APLP1
RAPGEF3	DENND3
SESN1	DENND3
SMAP2	DENND3
SLC25A5	PLIN3
GGCT	PLIN3
ST3GAL1	PLIN3
METTL1	PLIN3
NOP16	PLIN3
RRP12	PLIN3
MRTO4	PLIN3
RPLP0	PLIN3
SLC1A5	PLIN3
CHDH	MYH14
PLEKHB1	MYH14
RTN4R	MYH14
NRIP2	MYH14
CAMK2B	MYH14
PTPRU	MYH14
LIMCH1	MYH14
SPTB	MYH14
FSCN1	MYH14
SPAG5	MYH14
FOLH1	MYH14
TYRO3	MYH14
SEMA4G	MYH14
SEPTIN3	MYH14
PLLP	MYH14
FA2H	MYH14
SEC14L5	MYH14
SYT17	MYH14
TACC3	CD33
VASH1	MEGF8
TNFRSF1A	GRWD1
ENO1	GRWD1
NANS	GRWD1
PGK1	GRWD1
CDK16	GRWD1
FMO1	CLEC11A
LAG3	CLEC11A
MMP11	CLEC11A
KDELR3	CLEC11A
GALNT16	CLEC11A
RASSF2	CLEC11A
RBM6	CARD8
TP53BP1	CARD8
SLC46A1	LIG1
C3orf18	LIG1
BTN3A1	PLA2G4C
PRTFDC1	PLA2G4C
IL20RA	DBP
CNTN1	DBP
ADGRA2	DBP
COL9A2	DBP
CDON	DBP
TP63	DBP
PPP1R12B	DBP
MAP2	DBP
MOXD1	DBP
SERTAD4	DBP
EPB41L1	DBP
P2RX7	DBP
MMP11	DBP
BMP7	DBP
BMF	DBP
TNFRSF10A	RASIP1
CTNS	BCAT2
LAMA3	BCAT2
IP6K2	BCAT2
RASGRP2	BCAT2
RPS6KA2	BCAT2
HSD17B14	BCAT2
IZUMO4	BCAT2
GCAT	BCAT2
SUN2	BCAT2
SOX8	PLEKHA4
SEMA3B	PLEKHA4
PLEKHB1	PLEKHA4
GRAMD1B	PLEKHA4
NRIP2	PLEKHA4
PTPRU	PLEKHA4
BCAS1	PLEKHA4
CDH7	PLEKHA4
EFR3B	PLEKHA4
KIF3C	PLEKHA4
PCBP4	PLEKHA4
SEPTIN3	PLEKHA4
BIRC7	PLEKHA4
SYNDIG1	PLEKHA4
DRP2	PLEKHA4
FA2H	PLEKHA4
PRX	PLEKHA4
ADIPOR2	GCDH
AASS	GCDH
CLTCL1	GCDH
RPS6KA2	GCDH
PLXNA2	GCDH
JADE1	GCDH
SESN1	GCDH
SLC7A8	GCDH
GCAT	GCDH
CHADL	GCDH
ZMYND8	GCDH
SAMHD1	GCDH
AHCY	GCDH
SYTL4	GCDH
CLIP3	GCDH
NDUFB7	LENG1
ATP5F1D	TFPT
VCAN	JAK3
BCL3	JAK3
HCK	JAK3
AP2S1	RPL18A
TSTA3	RPL18A
FGR	ARRDC2
ADIPOR2	ARRDC2
AASS	ARRDC2
ARHGAP10	ARRDC2
RPS6KA2	ARRDC2
PLXNA2	ARRDC2
SESN1	ARRDC2
FKBP5	ARRDC2
SUN2	ARRDC2
TLDC2	ARRDC2
SAMHD1	ARRDC2
SYTL4	ARRDC2
RGCC	ARRDC2
TSC22D1	ARRDC2
BCAT2	ARRDC2
GCDH	ARRDC2
PPP1R12B	PDE4C
TSPOAP1	ISYNA1
ETV1	ISYNA1
ADGRA2	ISYNA1
BTN3A1	ISYNA1
DAPK2	ISYNA1
CDON	ISYNA1
TRO	ISYNA1
GLI2	ISYNA1
NTN4	ISYNA1
WSCD2	ISYNA1
PPP1R12B	ISYNA1
MAP2	ISYNA1
SERTAD4	ISYNA1
SEMA5B	ISYNA1
COL16A1	ISYNA1
NID2	ISYNA1
EPB41L1	ISYNA1
EFNB1	ISYNA1
MMP11	ISYNA1
FGF14	ISYNA1
HSF4	ISYNA1
MMP15	ISYNA1
DBP	ISYNA1
ST3GAL1	ELL
H6PD	ELL
HDAC7	ELL
EIF3I	COPE
KCTD17	ARMC6
CAPN15	ARMC6
FBL	TMEM147
ABCC8	MAG
PLEKHB1	MAG
GRAMD1B	MAG
LRRC7	MAG
DEPDC1B	MAG
NRIP2	MAG
CAMK2B	MAG
PTPRU	MAG
LIMCH1	MAG
BCAS1	MAG
SPTB	MAG
CDH7	MAG
TRPM3	MAG
FOLH1	MAG
SEPTIN3	MAG
SYNDIG1	MAG
PCYT1B	MAG
DRP2	MAG
PLLP	MAG
MMP15	MAG
FA2H	MAG
SEC14L5	MAG
PRX	MAG
KCTD17	SIPA1L3
RPS16	ETHE1
SOX8	CADM4
PKP2	CADM4
BCAS1	CADM4
EFR3B	CADM4
NRCAM	CADM4
PLEKHA4	CADM4
HFE	CDK6
ZFP64	CDK6
MAP3K1	CDK6
PSMD7	DNAJC2
VCAN	NAMPT
RELT	NAMPT
TRAF3IP2	NAMPT
ATP1B3	NAMPT
TFRC	NAMPT
MEDAG	NAMPT
CRISPLD2	NAMPT
SEMA3B	ITGB8
CDH19	ITGB8
TCF7	ITGB8
NRCAM	ITGB8
ARHGAP15	STEAP1B
TCF7	STEAP1B
ABCB4	PTN
TP53INP2	PTN
MOXD1	PTN
PLEKHB1	MPP6
GRAMD1B	MPP6
LRRC7	MPP6
PTPRU	MPP6
LIMCH1	MPP6
BCAS1	MPP6
LIMS2	MPP6
SPAG5	MPP6
KIF3C	MPP6
FOLH1	MPP6
SEPTIN3	MPP6
RPS6KA5	MPP6
PCYT1B	MPP6
CAB39L	MPP6
PLLP	MPP6
FA2H	MPP6
SOX8	ADAP1
TMEM132A	ADAP1
PLEKHB1	ADAP1
PTPRU	ADAP1
PDZD4	ADAP1
LIMS2	ADAP1
KIF3C	ADAP1
HSD17B14	ADAP1
PCBP4	ADAP1
IZUMO4	ADAP1
ZDHHC8	ADAP1
SNTA1	ADAP1
PLLP	ADAP1
PLEKHA4	ADAP1
RNF125	CAV1
SLC17A7	CAV1
HOXA9	HOXA5
MEOX1	TSPAN12
TLL1	TSPAN12
PREX2	TSPAN12
MYLK	TSPAN12
ABCC9	TSPAN12
MRVI1	TSPAN12
NOTCH3	TSPAN12
NTN4	TSPAN12
MEF2C	TSPAN12
ATP8B1	TSPAN12
NRP1	TSPAN12
BMX	TSPAN12
ZNF423	TSPAN12
ETV1	CPED1
ANOS1	CPED1
NTN4	CPED1
SLC4A4	CPED1
EPB41L1	CPED1
PRTFDC1	CPED1
ABCB4	COBL
CNTN1	COBL
NRXN3	COBL
ENTPD2	COBL
CYFIP2	COBL
ST6GALNAC2	COBL
ARHGAP15	COBL
TP53INP2	COBL
SLC22A17	COBL
BMP7	COBL
STEAP1B	COBL
PTN	COBL
FKBP4	STX1A
KCTD17	STX1A
GDPD3	STX1A
TSNAXIP1	STX1A
BCL3	NOD1
CDC7	NOD1
HIF1A	NOD1
JAK3	NOD1
ELL	NOD1
GGCT	GARS1
MAP2K3	GARS1
GRWD1	GARS1
RBMS2	CASP2
DDHD2	CASP2
FKBP5	NPTX2
GMIP	SNX8
TCF7	PTPRZ1
FMO1	PCOLCE
HGF	PCOLCE
GNAO1	PCOLCE
LAG3	PCOLCE
KDELR3	PCOLCE
DOK5	PCOLCE
RASSF2	PCOLCE
SFRP1	PCOLCE
SPHK2	AGFG2
RPS6KA2	AGFG2
TBC1D10A	AGFG2
GCAT	AGFG2
ZMYND8	AGFG2
AHCY	AGFG2
GCDH	AGFG2
MAST3	CLDN15
STX1A	CLDN15
ST3GAL6	GLCCI1
SH3YL1	ZNF862
CBLN4	SFRP4
RASSF2	SFRP4
ETV1	MEOX2
DAPK2	MEOX2
CDON	MEOX2
SYT1	MEOX2
GLI2	MEOX2
NTN4	MEOX2
WSCD2	MEOX2
PPP1R12B	MEOX2
SERTAD4	MEOX2
SEMA5B	MEOX2
EFNB1	MEOX2
ESR1	MEOX2
TGM1	MEOX2
PRTFDC1	MEOX2
MMP11	MEOX2
RASSF2	MEOX2
FGF14	MEOX2
KLF5	MEOX2
ISYNA1	MEOX2
HSDL1	ANKMY2
CYFIP2	RARRES2
ARHGAP15	RARRES2
NAT14	RARRES2
TP53INP2	AHR
CORO2B	AHR
ST6GAL1	GIMAP2
NEDD4L	TMEM176B
CYFIP2	TMEM176B
SLC22A17	TMEM176B
RARRES2	TMEM176B
MLYCD	PRKAG2
NIPAL2	PRKAG2
PFKP	AEBP1
ABCC9	AEBP1
IL4R	AEBP1
LXN	AEBP1
APOL1	AEBP1
PSMD8	POLD2
PSMA7	POLD2
PDZD4	CLIP2
GPR137B	CLIP2
KIF3C	CLIP2
NIPAL3	MEGF9
GAS7	MEGF9
PLEKHB1	MEGF9
FUT8	MEGF9
GPM6B	MEGF9
NRIP2	MEGF9
PTPRU	MEGF9
LIMCH1	MEGF9
SLC12A2	MEGF9
TESK2	MEGF9
GPR137B	MEGF9
CDH7	MEGF9
KIF3C	MEGF9
FOLH1	MEGF9
TYRO3	MEGF9
SEPTIN3	MEGF9
PCYT1B	MEGF9
PLLP	MEGF9
FA2H	MEGF9
MYH14	MEGF9
MPP6	MEGF9
LAMA3	C5
COL5A3	C5
IZUMO4	C5
GRAP2	C5
BCAT2	C5
GCDH	C5
ANOS1	OGN
NTN4	OGN
CAPN6	OGN
MOXD1	OGN
RASSF2	OGN
MRC2	ASPN
PPP1R12B	ASPN
FAP	ASPN
PTHLH	ASPN
ESR1	ASPN
CCDC80	ASPN
RASSF2	ASPN
MXRA5	ASPN
SFRP1	ASPN
SFRP4	ASPN
NFIX	ECM2
FHL1	ECM2
DAPK2	ECM2
CDON	ECM2
NEO1	ECM2
SYT1	ECM2
RPS6KA6	ECM2
NTN4	ECM2
SEMA3C	ECM2
PPP1R12B	ECM2
MAP2	ECM2
FAP	ECM2
EPB41L1	ECM2
RASSF2	ECM2
FGF14	ECM2
NFIX	DNM1
CDON	DNM1
FAP	DNM1
GNAO1	DNM1
ESR1	DNM1
PTGS1	DNM1
SGK2	DNM1
ZNF423	DNM1
ASPN	DNM1
ACTN1	ENG
GSDMD	AK1
ARHGAP31	KANK1
SLC1A1	GLIS3
ARHGAP33	APBA1
ST3GAL6	APBA1
P2RX7	APBA1
SLC23A2	APBA1
IFT27	APBA1
MYEF2	APBA1
GLCCI1	APBA1
SOX8	ABCA2
RHBDF1	ABCA2
SEMA3B	ABCA2
ATP1A2	ABCA2
NRXN3	ABCA2
ENTPD2	ABCA2
PTPRU	ABCA2
ERBB3	ABCA2
SLC9A3	ABCA2
PDZD4	ABCA2
ST6GALNAC2	ABCA2
LIMS2	ABCA2
RGS11	ABCA2
PLEKHG2	ABCA2
TSPAN15	ABCA2
IZUMO4	ABCA2
ZDHHC8	ABCA2
YPEL1	ABCA2
SLC16A8	ABCA2
PLLP	ABCA2
MPP6	ABCA2
ADAP1	ABCA2
FGR	ZFAND5
SLC7A2	ZFAND5
ADIPOR2	ZFAND5
ARHGAP10	ZFAND5
SLC7A8	ZFAND5
TBX15	ZFAND5
FKBP5	ZFAND5
SUN2	ZFAND5
TLDC2	ZFAND5
SAMHD1	ZFAND5
PRPS2	ZFAND5
RGCC	ZFAND5
TSC22D1	ZFAND5
SLC7A6	ZFAND5
ARRDC2	ZFAND5
ARHGAP6	PDLIM1
TRAF3IP2	PDLIM1
TBX15	PDLIM1
GGT5	PDLIM1
FGR	RASSF4
ADIPOR2	RASSF4
AASS	RASSF4
CLTCL1	RASSF4
FSTL3	RASSF4
ARHGAP10	RASSF4
RPS6KA2	RASSF4
JADE1	RASSF4
SESN1	RASSF4
FKBP5	RASSF4
SUN2	RASSF4
TLDC2	RASSF4
SYTL4	RASSF4
RGCC	RASSF4
BCAT2	RASSF4
GCDH	RASSF4
ARRDC2	RASSF4
ZFAND5	RASSF4
NFIX	CXCL12
FMO1	CXCL12
HHAT	CXCL12
CDON	CXCL12
NTN4	CXCL12
CAPN6	CXCL12
FAP	CXCL12
SYNJ2	CXCL12
SERTAD4	CXCL12
GNAO1	CXCL12
ESR1	CXCL12
KDELR3	CXCL12
TNFSF13B	CXCL12
ATP8B4	CXCL12
NCALD	CXCL12
TSPAN12	CXCL12
CPED1	CXCL12
GAS7	CUBN
ATP1A2	CUBN
NRXN3	CUBN
GPM6B	CUBN
PTPRU	CUBN
ERBB3	CUBN
ST6GALNAC2	CUBN
LIMS2	CUBN
YPEL1	CUBN
SEPTIN3	CUBN
PLLP	CUBN
MPP6	CUBN
MEGF9	CUBN
ABCA2	CUBN
RFX3	TRDMT1
TRAF3IP3	PALD1
DEF6	PALD1
MAP4K1	PALD1
MPP5	CCSER2
NOTCH3	ACTA2
MYOM1	ACTA2
TSPAN12	ACTA2
SLC25A5	TWNK
GGCT	TWNK
ENO1	TWNK
PLIN3	TWNK
SLC38A5	NPM3
RRP12	NPM3
TIMP1	NPM3
SLC1A5	NPM3
PLIN3	NPM3
GATB	CUEDC2
