A	B
REEP5	SPAG16
ITFG1	SPAG16
TMEM128	SPAG16
ITM2B	SPAG16
KYAT3	SPAG16
TSPAN6	SUMF1
HEBP1	SUMF1
AKR7A2	SUMF1
APLP2	SUMF1
AAMDC	SUMF1
ERP29	SUMF1
TMED1	SUMF1
IFT52	SUMF1
PGRMC1	SUMF1
HIBADH	SUMF1
CBX1	SUMF1
SIAE	SUMF1
CD81	SUMF1
TMEM14C	SUMF1
ABHD14B	SUMF1
UXS1	SUMF1
TMEM59	SUMF1
TMEM9	SUMF1
CTSD	SUMF1
SCPEP1	SUMF1
PIGT	SUMF1
MEA1	SUMF1
SLC25A23	SUMF1
IFT22	SUMF1
DCTD	SUMF1
REEP5	SUMF1
ITFG1	SUMF1
TBC1D5	SUMF1
EXOC4	SUMF1
PTPRA	SUMF1
RTN3	SUMF1
C11orf1	SUMF1
ATRAID	SUMF1
ETNK2	SUMF1
NDRG1	ACKR3
AKAP12	ACKR3
EMP1	ACKR3
LAS1L	ANKMY1
TUBG2	ANKMY1
AAAS	ANKMY1
POLRMT	ANKMY1
CACTIN	ANKMY1
BTN2A1	ANKMY1
APBB3	ANKMY1
CNTRL	ANKMY1
IQSEC2	ANKMY1
TMEM175	ANKMY1
P2RX4	ANKMY1
PCNX2	ANKMY1
NUMA1	ANKMY1
PHF21A	COPS7B
ZZEF1	DIS3L2
ALG9	DIS3L2
TRIP6	DIS3L2
CCDC130	DIS3L2
GTF3C2	DIS3L2
RCOR3	DIS3L2
RREB1	DIS3L2
DCAF8	DIS3L2
POU2F2	FANCD2
CELF2	FANCD2
DGKA	FANCD2
ANKRD44	FANCD2
KCNAB2	FANCD2
CLEC2D	FANCD2
STK10	FANCD2
SIDT1	FANCD2
ARHGEF1	FANCD2
SMAP2	FANCD2
GMIP	FANCD2
ARHGAP4	FANCD2
MAP4K1	FANCD2
AKNA	FANCD2
DOCK8	FANCD2
LPXN	FANCD2
PTPN6	FANCD2
CRYBG1	FANCD2
PTK2B	FANCD2
TMEM131L	FANCD2
NDFIP2	RAB5A
HNRNPUL1	RETREG2
FBXW4	RETREG2
ERGIC1	RETREG2
SYF2	RETREG2
TMBIM1	RETREG2
DYM	RETREG2
CERS2	RETREG2
JMJD4	CTDSP1
PIGS	CTDSP1
TOM1	CTDSP1
GIPC1	CTDSP1
MGAT1	CTDSP1
RPTOR	CTDSP1
SEC61A2	CNOT9
CWF19L1	CNOT9
AKAP8	CNOT9
TBP	CNOT9
DNAJC16	CNOT9
CLCN6	STK11IP
DAZAP1	STK11IP
STXBP2	STK11IP
REXO1	STK11IP
PICK1	STK11IP
ARFGAP1	STK11IP
GMEB2	STK11IP
ZBTB46	STK11IP
DNAJB11	GMPPA
HSD17B7	GMPPA
TMEM241	GMPPA
PAN2	GMPPA
ARMC5	GMPPA
ATP6V1C2	GMPPA
RGS11	GRIP2
ABLIM1	CNTN4
BNIP3L	RBMS3
CASP10	OSBPL10
MCUB	OSBPL10
PACC1	OSBPL10
RASSF1	OSBPL10
STK10	OSBPL10
NDE1	OSBPL10
ARHGAP15	OSBPL10
FXYD5	OSBPL10
CARD8	OSBPL10
EZH2	OSBPL10
GIMAP2	OSBPL10
CLIP2	OSBPL10
SLC15A3	OSBPL10
CLEC2B	OSBPL10
BTN3A3	OSBPL10
STK38	OSBPL10
ST8SIA4	OSBPL10
LOXL3	OSBPL10
WIPF1	OSBPL10
PHF19	OSBPL10
TMEM131L	OSBPL10
FAM126A	OSBPL10
BTN2A2	OSBPL10
DOCK4	OSBPL10
TMOD2	OSBPL10
ARHGEF6	OSBPL10
COLGALT1	OSBPL10
BTG1	OSBPL10
SP110	OSBPL10
CASP1	OSBPL10
LPAR6	OSBPL10
CMTM3	OSBPL10
ARRB2	OSBPL10
BAD	POMGNT2
TSR3	POMGNT2
HEBP1	POMGNT2
AKR7A2	POMGNT2
DGCR2	POMGNT2
TOLLIP	POMGNT2
AGBL5	POMGNT2
COMT	POMGNT2
TMED1	POMGNT2
BCL7C	POMGNT2
PGRMC1	POMGNT2
PLD3	POMGNT2
CBX1	POMGNT2
KIAA2013	POMGNT2
TMEM9	POMGNT2
MEA1	POMGNT2
LRFN3	POMGNT2
DGCR6L	POMGNT2
DCTD	POMGNT2
PRKCSH	POMGNT2
RTN3	POMGNT2
TMEM106C	POMGNT2
HS6ST1	POMGNT2
RITA1	POMGNT2
SNAP47	POMGNT2
ETNK2	POMGNT2
SUMF1	POMGNT2
TFPI	ACKR2
LYVE1	ACKR2
MMRN1	ACKR2
PCSK6	ACKR2
GAS7	GASK1A
LRP1	GASK1A
MFGE8	GASK1A
ERF	CSRNP1
SRF	CSRNP1
FGFR2	ITGA9
NEBL	ITGA9
CAV2	ITGA9
CPVL	ITGA9
FRMD4B	ITGA9
LTBP2	ITGA9
IQCA1	ITGA9
PCNP	GOLGA4
ST13	GOLGA4
SNX25	GOLGA4
SERP1	GOLGA4
RNF11	GOLGA4
MAP1LC3B	GOLGA4
TNS1	CTDSPL
PALLD	CTDSPL
KDM2B	IQSEC1
NIN	IQSEC1
FCGRT	IQSEC1
P2RX4	IQSEC1
NLE1	RPL32
FKBP8	RPL32
PFDN2	RPL32
EDNRB	PTPRG
SEMA3C	IL17RD
LGALS1	IL17RD
ECM2	IL17RD
DNM1	IL17RD
BST1	IL17RD
SEMA5A	IL17RD
PRRX1	IL17RD
PLAGL1	IL17RD
F10	IL17RD
NREP	IL17RD
SYTL2	IL17RD
CMTM3	IL17RD
HMCN1	IL17RD
GOPC	SHQ1
APH1A	SLC25A26
TM7SF3	ARL6IP5
LEPROTL1	ARL6IP5
NR3C1	ARL6IP5
NCBP1	TMF1
CCDC28A	LRIG1
SYNE2	LRIG1
FBXO7	LRIG1
BCL7A	LRIG1
MXI1	LRIG1
CCNG2	LRIG1
IGF1R	LRIG1
VGLL4	LRIG1
MCTP2	NFKBIZ
SLC20A1	NFKBIZ
SNX1	COL8A1
MEGF9	COL8A1
C12orf49	COL8A1
GALNT3	COL8A1
STX12	COL8A1
CTNNAL1	COL8A1
CFH	PHLDB2
TIMP2	PHLDB2
FOXC1	PHLDB2
ATP2B4	PHLDB2
ABCC9	PHLDB2
ACTN1	PHLDB2
PPP1R12B	PHLDB2
EPB41L2	PHLDB2
PGR	PHLDB2
CHRD	PHLDB2
DPYSL2	PHLDB2
PCSK5	PHLDB2
MEIS3	PHLDB2
CPED1	PHLDB2
AEBP1	PHLDB2
SH3PXD2A	PHLDB2
MAP3K8	PHLDB2
CNTNAP1	PHLDB2
BST1	PHLDB2
LAMA4	PHLDB2
EFEMP1	PHLDB2
PRRX1	PHLDB2
FILIP1	PHLDB2
CNRIP1	PHLDB2
FAM126A	PHLDB2
RECK	PHLDB2
LRP1	PHLDB2
LGALS3	PHLDB2
DZIP1	PHLDB2
NIBAN1	PHLDB2
SYTL2	PHLDB2
FGF2	PHLDB2
PDE5A	PHLDB2
FRMD6	PHLDB2
PELI2	PHLDB2
FBLN5	PHLDB2
ABCA8	PHLDB2
RGL1	PHLDB2
FBXL3	ABHD10
DCAF17	ABHD10
PRUNE1	ABHD10
IMPAD1	RABL3
VIM	BOC
NRP1	BOC
PALM	BOC
NUMBL	BOC
PMEPA1	BOC
RHOJ	BOC
ECM1	BOC
PGK1	SRPRB
MLEC	SRPRB
SELENOK	SRPRB
ODC1	SRPRB
STX12	TMEM108
SLC17A5	TMEM108
IVD	TMEM108
TACC2	TMEM108
LIFR	AGTR1
PPARG	AGTR1
SCML1	TRPC1
FAM76B	TRPC1
UGGT2	TRPC1
CFAP69	TRPC1
NKTR	TRPC1
RBM25	TRPC1
PARP2	TRPC1
ENOSF1	TRPC1
ARHGAP32	TRPC1
ARHGAP29	TRPC1
AGPS	NCEH1
PAPSS1	NCEH1
TMEM19	NCEH1
LNPK	NCEH1
FOXC1	LPP
PDK3	LPP
IRAK3	LPP
DPYSL2	LPP
JAK2	LPP
INPP4B	LPP
DSE	LPP
SPRY2	LPP
SEPTIN11	LPP
MFGE8	LPP
PHLDB2	LPP
IFT172	TMEM44
CPNE2	TMEM44
CASP10	RUBCN
MSL3	RUBCN
INPP4A	RUBCN
STK10	RUBCN
ARHGEF1	RUBCN
BAX	RUBCN
MAST3	RUBCN
NIN	RUBCN
STK4	RUBCN
CSK	RUBCN
TNFRSF10A	RUBCN
CARD8	RUBCN
EZH2	RUBCN
FBXW7	RUBCN
STK38	RUBCN
WIPF1	RUBCN
ARID3A	RUBCN
RHBDF2	RUBCN
MICAL1	RUBCN
KIAA0513	RUBCN
RNPEPL1	RUBCN
TTC13	RUBCN
ITGA2B	AMT
RNASET2	AMT
TNK2	AMT
IZUMO4	AMT
ACD	AMT
SMPD3	AMT
PCSK4	AMT
INO80B	AMT
MORN1	AMT
PTCH2	AMT
BAIAP2L2	AMT
TTLL9	AMT
MAP3K12	AMT
TMEM91	AMT
NTN5	AMT
CYB561	TCTA
EIPR1	TCTA
AGA	TCTA
RETSAT	TCTA
SPA17	TCTA
CLCN4	TCTA
GSTP1	TCTA
PEBP1	TCTA
NDUFB2	TCTA
TXNL1	TCTA
NDUFB7	TCTA
SNTA1	TCTA
CLN5	TCTA
PLA2G15	TCTA
DNASE2	TCTA
OGDH	TCTA
AP1S1	TCTA
PHYH	TCTA
WFS1	TCTA
ANAPC15	TCTA
PCCB	TCTA
CYB561D2	TCTA
PECR	TCTA
AKR1A1	TCTA
NDUFB3	TCTA
WDR34	TCTA
SLC25A23	TCTA
PRDX5	TCTA
AP1M2	TCTA
NDFIP1	TCTA
CNDP2	TCTA
PRADC1	TCTA
TPMT	TCTA
SDSL	TCTA
GCSH	TCTA
PGD	TCTA
ALDH9A1	TCTA
EPHX1	TCTA
SPATA20	NICN1
IP6K2	NICN1
DZANK1	NICN1
FZR1	NICN1
AADAT	NICN1
ARMC2	NICN1
PDE6B	NICN1
CCDC146	NICN1
COQ10A	NICN1
FLNB	NICN1
GARNL3	NICN1
MAPKBP1	NICN1
AZIN2	NICN1
CIAPIN1	DCAF1
ILF2	DCAF1
ISOC2	MANF
MLEC	MANF
TRIM5	MANF
PPIL1	MANF
TMEM50B	MANF
IYD	STXBP5L
LPCAT2	STXBP5L
SLC26A4	STXBP5L
OCA2	STXBP5L
IQCA1	STXBP5L
ARHGAP24	STXBP5L
DUOX2	STXBP5L
ZFP64	ILDR1
PIGV	ILDR1
CLCN4	ILDR1
FERMT1	ILDR1
PXMP4	ILDR1
PEX12	ILDR1
PPM1H	ILDR1
EHHADH	ILDR1
KBTBD7	ILDR1
SDSL	ILDR1
NFIX	SLIT2
MRC2	SLIT2
CNTN1	SLIT2
MAOB	SLIT2
GLI2	SLIT2
CCDC80	SLIT2
CHRDL1	SLIT2
OGN	SLIT2
ASPA	SLIT2
BST1	SLIT2
PRRX1	SLIT2
PLBD1	SLIT2
F10	SLIT2
OMD	SLIT2
FGL2	SLIT2
CDO1	SLIT2
GSTM5	SLIT2
GPNMB	SLIT2
PLEKHA6	SLIT2
IL17RD	SLIT2
BAZ2A	EIF2B5
GPATCH2L	EIF2B5
RBBP6	EIF2B5
PHF21A	EIF2B5
MINK1	EIF2B5
ORMDL2	ECE2
BICRA	DGKQ
DTX2	DGKQ
MYO9B	DGKQ
CSK	DGKQ
GSDMD	DGKQ
PITPNM1	DGKQ
AMPD2	DGKQ
MIIP	DGKQ
FBXL8	DGKQ
CCM2	DGKQ
MAPK8IP3	DGKQ
RNPEPL1	DGKQ
INO80B	SLC26A1
HIVEP1	LYAR
SLC35F2	LYAR
LYSMD2	LYAR
FKTN	CENPC
SLC25A36	CENPC
GON4L	CENPC
EXOSC8	CENPC
FBXL3	ATP10D
PFN2	OCIAD2
DHRS7	OCIAD2
NDUFC1	OCIAD2
COX6A1	OCIAD2
CUTA	OCIAD2
MESD	OCIAD2
MYL12B	OCIAD2
ALG5	OCIAD2
PRDX5	OCIAD2
COX7C	OCIAD2
REEP5	OCIAD2
YIPF2	OCIAD2
ERG28	OCIAD2
TMEM14B	OCIAD2
ARL3	OCIAD2
TMBIM6	OCIAD2
MGST3	OCIAD2
CDH1	SCD5
SLC4A4	SCD5
CPQ	SCD5
CPE	SCD5
ENPP5	SCD5
PCYOX1	SCD5
ITGAL	PLAC8
DEF6	PLAC8
DGKA	PLAC8
ACAP1	PLAC8
PTPRC	PLAC8
FYB1	PLAC8
MAP4K1	PLAC8
CD37	PLAC8
RASAL3	PLAC8
AKNA	PLAC8
BIN2	PLAC8
CD48	PLAC8
ARHGAP9	PLAC8
RAC2	PLAC8
FCHO1	PLAC8
LIMD2	PLAC8
MYO1F	PLAC8
TMEM14C	ENOPH1
SKP1	ENOPH1
C5orf15	ENOPH1
ITFG1	ENOPH1
CD164	ENOPH1
ZCRB1	ENOPH1
PUS7L	TRMT10A
PIK3CB	KLHL8
FUZ	TBCK
MPHOSPH9	TBCK
CRMP1	TBCK
TUBE1	TBCK
SLC46A1	TBCK
ZCWPW1	TBCK
CEP152	TBCK
HSD17B1	TBCK
GAB1	TBCK
PRSS16	TBCK
DCAF17	TBCK
TCEANC2	TBCK
CDK18	TBCK
KPTN	TBCK
ECHDC2	TBCK
PSPN	TBCK
MCM8	TBCK
RIDA	TBCK
C9orf40	TBCK
TSGA10	TBCK
ZFHX2	TBCK
FAM117B	TBCK
CREB3L4	TBCK
ATP11C	CAMK2D
PIK3CA	CAMK2D
CYB561	CISD2
NUCB2	CISD2
SEL1L	CISD2
RDH11	CISD2
DNAJB11	CISD2
SGK3	CISD2
PLGRKT	CISD2
MLEC	CISD2
SELENOK	CISD2
SIL1	CISD2
TRIM5	CISD2
PPIL1	CISD2
GOLPH3L	CISD2
CC2D2A	ANK2
HEPH	ANK2
CCDC80	ANK2
EFEMP1	ANK2
PLBD1	ANK2
TPD52	TIFA
KCND1	CCNA2
AVIL	CCNA2
CASP1	CCNA2
MLH3	METTL14
AASS	USP53
ARHGAP10	USP53
DSE	USP53
LOX	USP53
SLC38A2	USP53
DPYSL2	SETD7
TBC1D9	SETD7
WASF1	SETD7
GNB4	SETD7
C1orf21	SETD7
CNRIP1	SETD7
RECK	SETD7
DZIP1	SETD7
CASP8	MARCHF1
ANKRD44	MARCHF1
FANCI	MARCHF1
FANCD2	MARCHF1
CCNG1	RPS3A
POLR1E	RPS3A
DSG2	PDGFC
RHPN2	PDGFC
MAP7	PDGFC
BBS4	CBR4
STOML1	NDUFS6
PKM	NDUFS6
RHBDD3	NDUFS6
OGDH	NDUFS6
TPI1	NDUFS6
SLC39A7	NDUFS6
VAMP8	NDUFS6
SIL1	NDUFS6
YIPF2	NDUFS6
EVI5L	NDUFS6
TAF11	MARCHF6
PSME4	MARCHF6
ALG9	MARCHF6
TRPC4AP	MARCHF6
ADNP2	MARCHF6
NFAT5	MARCHF6
SETD6	MARCHF6
RBM28	MARCHF6
NUP88	MARCHF6
ZNF330	MARCHF6
NAA25	MARCHF6
HMGXB3	MARCHF6
GTF3C2	MARCHF6
DMAC2L	MARCHF6
ZRANB2	MARCHF6
KHDC4	MARCHF6
INPP4A	SRD5A1
CPOX	SRD5A1
RBL1	SRD5A1
HAUS4	SRD5A1
TMEM14A	SRD5A1
NDRG3	SRD5A1
KATNAL1	SRD5A1
NIPAL2	SRD5A1
CARD8	SRD5A1
CDK6	SRD5A1
GAB1	SRD5A1
PHF19	SRD5A1
LLGL1	SRD5A1
SEMA4F	SRD5A1
VILL	SRD5A1
TCF19	SRD5A1
RAB30	SRD5A1
HEBP1	MYO10
LIMCH1	MYO10
NEBL	MYO10
GNAS	MYO10
WWC1	MYO10
SNRPN	MYO10
IQCA1	MYO10
RAB25	MYO10
WASF3	MYO10
TOM1L1	MYO10
PRUNE1	MYO10
FKBP8	RPL37
PFDN2	RPL37
ZBTB25	SKP2
EEF2K	SKP2
TRIM25	SKP2
ETFBKMT	SKP2
GGCT	OSMR
TEAD3	OSMR
MFAP3	OSMR
BATF3	OSMR
TRAF3IP3	GZMA
BTK	GZMA
CD6	GZMA
WAS	GZMA
RUNX3	GZMA
POU2F2	GZMA
CD84	GZMA
DAPP1	GZMA
SIDT1	GZMA
CST7	GZMA
P2RY10	GZMA
SP140	GZMA
PTPRC	GZMA
FYB1	GZMA
SIRPG	GZMA
IL12RB1	GZMA
GRAP2	GZMA
CORO1A	GZMA
MAP4K1	GZMA
CD37	GZMA
IL10RA	GZMA
CD5	GZMA
C11orf21	GZMA
SELPLG	GZMA
BIN2	GZMA
GZMK	GZMA
ITGA4	GZMA
CD48	GZMA
TMEM156	GZMA
SASH3	GZMA
LAX1	GZMA
LY9	GZMA
NCKAP1L	GZMA
ZBP1	GZMA
EVI2A	GZMA
RAC2	GZMA
WDFY4	GZMA
FCHO1	GZMA
PTPN22	GZMA
DOCK2	GZMA
LCP1	GZMA
LIMD2	GZMA
SIT1	GZMA
PLCB2	GZMA
GPR65	GZMA
PSTPIP1	GZMA
VAV1	GZMA
MYO1F	GZMA
CD53	GZMA
PTPN7	GZMA
CARMIL1	PIK3R1
DSE	PIK3R1
SEPTIN11	PIK3R1
PTGFRN	LHFPL2
SLC38A6	SSBP2
NUCB2	IQGAP2
ERMP1	IQGAP2
ENPP5	IQGAP2
LNPEP	RASA1
C12orf4	GIN1
ZNF184	GIN1
MINPP1	GIN1
ALG9	PPIP5K2
DNM1L	PPIP5K2
GPATCH2	PPIP5K2
DICER1	PPIP5K2
RIC1	PPIP5K2
MAPK8	PPIP5K2
FASTKD2	PPIP5K2
PYROXD1	PPIP5K2
CCNT1	PPIP5K2
POLR3F	PPIP5K2
HMG20A	PPIP5K2
CPD	PAM
IL13RA1	PAM
FASTKD2	BDP1
PRKAA1	BDP1
TAX1BP1	SLC30A5
SYPL1	FBXL17
SEC62	FBXL17
ATP6V1H	FBXL17
ERLEC1	FBXL17
PFN2	FBXL17
UPRT	FBXL17
PHKB	FBXL17
MTPN	FBXL17
SNX4	FBXL17
TMEM59	FBXL17
ARL1	FBXL17
REEP5	FBXL17
RTN3	FBXL17
CD164	FBXL17
CREG1	FBXL17
PTPN6	TNFAIP8
CRYBG1	TNFAIP8
RALGPS2	TNFAIP8
PTK2B	TNFAIP8
TMEM131L	TNFAIP8
APOBEC3F	TNFAIP8
NUP210	TNFAIP8
AMPD3	TNFAIP8
STK26	TNFAIP8
PPP1R12A	FEM1C
RORA	FEM1C
ZFAND5	FEM1C
XRN1	FEM1C
GATAD2B	FEM1C
URI1	COMMD10
MTPN	COMMD10
CD164	COMMD10
CALM2	COMMD10
AGK	ATG12
TUT7	ATG12
ZKSCAN1	ATG12
TTC31	ATG12
ATXN1	ATG12
NPEPPS	ATG12
SAR1A	YIPF5
CFLAR	ARHGAP26
ARHGAP10	ARHGAP26
IRAK3	ARHGAP26
ABLIM1	ARHGAP26
HIPK3	ARHGAP26
PHC2	ARHGAP26
NIBAN2	ARHGAP26
TTC21B	DDX46
CD59	RNF145
DKK3	C1QTNF2
EPB41L2	C1QTNF2
CPED1	C1QTNF2
ASPA	C1QTNF2
BST1	C1QTNF2
COL21A1	C1QTNF2
F10	C1QTNF2
LRRC17	C1QTNF2
NREP	C1QTNF2
SLIT2	C1QTNF2
SEC22C	FBXO38
FMO4	PCYOX1L
RNF125	PCYOX1L
C5	PCYOX1L
ARHGEF6	PCYOX1L
STAMBPL1	PCYOX1L
FAHD2B	PCYOX1L
MARK4	TNIP1
DTNBP1	TNIP1
SYNGR2	TNIP1
GNAI2	TNIP1
NR1H2	TNIP1
SH3GL1	TNIP1
MOB4	G3BP1
SCYL2	G3BP1
SPPL2A	G3BP1
SDF4	NHP2
NUCB1	NHP2
C12orf57	NHP2
CENPB	NHP2
SERF2	NHP2
BRPF3	BOD1
MFGE8	KCNMB1
PIGV	FAM50B
CLCN4	FAM50B
CERS4	FAM50B
RNASEH2A	FAM50B
PECR	FAM50B
THEM6	FAM50B
CPLANE2	FAM50B
SDSL	FAM50B
ILDR1	FAM50B
DNASE2	FARS2
OGDH	FARS2
AP1S1	FARS2
PNPO	FARS2
HMGCL	FARS2
FBXL5	FARS2
PEPD	FARS2
CNDP2	FARS2
SAE1	FARS2
ALDH9A1	FARS2
TCTA	FARS2
MPPED2	DCDC2
RNF128	DCDC2
SLC25A39	HIGD2A
CHCHD2	HIGD2A
BAG1	HIGD2A
VAMP8	HIGD2A
CLTA	HIGD2A
CHMP2A	HIGD2A
TXNL4A	HIGD2A
CALCOCO1	FAM193B
YPEL3	FAM193B
WHRN	FAM193B
RASSF7	FAM193B
ARHGEF7	FAM193B
SMPD3	FAM193B
CEP152	FAM193B
PPP1R13L	FAM193B
STX1A	FAM193B
ABTB1	FAM193B
TRIP10	FAM193B
BAIAP2L2	FAM193B
LAMA5	FAM193B
FBXL8	FAM193B
TMEM91	FAM193B
HCN3	FAM193B
METTL22	RNF44
SELENOO	RNF44
MED15	RNF44
STX4	RNF44
KLHDC4	RNF44
TENT4A	RNF44
TTC31	RNF44
RHOT2	RNF44
MDH1	MMUT
MIPEP	MMUT
DDX1	MMUT
SLC25A24	MMUT
ATRN	MMUT
ASF1A	MMUT
ATP6V1A	MMUT
MFSD1	MMUT
HACL1	MMUT
PEX11B	MMUT
SLC49A4	MMUT
CHADL	RASGEF1C
BMP7	RASGEF1C
CCDC170	RASGEF1C
ST6GAL2	RASGEF1C
CD79B	DOK3
POU2F2	DOK3
RASGRP2	DOK3
DAPP1	DOK3
FCGR2B	DOK3
P2RX5	DOK3
KCNK6	DOK3
AKNA	DOK3
EVI2A	DOK3
FCHO1	DOK3
LIMD2	DOK3
GPR65	DOK3
TMC6	DOK3
ZC3H10	ABT1
MAP3K14	PPP1R18
TYMP	PPP1R18
ARNTL2	PPP1R18
GAB2	PPP1R18
MAP2K3	PPP1R18
TNFRSF10A	PPP1R18
SLC1A5	PPP1R18
MEIS3	PPP1R18
CDR2L	PPP1R18
DUSP22	PPP1R18
LMNB1	PPP1R18
SLC16A7	PPP1R18
NEK6	PPP1R18
CNRIP1	PPP1R18
TGFBI	PPP1R18
ADGRE5	PPP1R18
BATF3	PPP1R18
CDKN2D	PPP1R18
MTSS2	PPP1R18
CCM2	PPP1R18
ST6GALNAC4	PPP1R18
C1RL	PPP1R18
CMTM3	PPP1R18
ARRB2	PPP1R18
TMC6	PPP1R18
RCN3	PPP1R18
SLC20A1	PPP1R18
OSBPL10	PPP1R18
PLXND1	DAAM2
OSBPL5	DAAM2
EHD2	DAAM2
GGT5	DAAM2
SUN2	DAAM2
DSE	DAAM2
PDGFRB	DAAM2
STARD8	DAAM2
TMEM204	DAAM2
ADCY3	DAAM2
CALHM2	DAAM2
FUT8	PRIM2
GATB	PRIM2
PRKACB	PRIM2
TPO	SCUBE3
DUOX1	SCUBE3
STK10	NFKBIE
ARHGEF1	NFKBIE
SH3BP1	NFKBIE
CD40	NFKBIE
COTL1	NFKBIE
CSK	NFKBIE
CTSH	NFKBIE
PTPN6	NFKBIE
MAD2L2	NFKBIE
ADGRE5	NFKBIE
SLC25A19	NFKBIE
RBM38	NFKBIE
CCM2	NFKBIE
ST6GALNAC4	NFKBIE
CLSTN3	NFKBIE
TMC6	NFKBIE
ETV1	CYP39A1
CLCN4	CYP39A1
SLC46A1	CYP39A1
SLC4A4	CYP39A1
LRP2	CYP39A1
ERMP1	CYP39A1
TSPAN12	CYP39A1
PPM1H	CYP39A1
RAB23	CYP39A1
ENPP5	CYP39A1
PRSS16	CYP39A1
PCYOX1	CYP39A1
SPR	CYP39A1
KBTBD7	CYP39A1
PAIP2B	CYP39A1
AMOT	CYP39A1
SMO	CYP39A1
RIDA	CYP39A1
SPX	CYP39A1
ILDR1	CYP39A1
FAM50B	CYP39A1
CHIC2	TPBG
STXBP1	TPBG
PTCD2	IRAK1BP1
TTC26	IRAK1BP1
EHHADH	IRAK1BP1
WDR35	IRAK1BP1
ETFBKMT	IRAK1BP1
ZNF506	PHIP
RCOR1	PHIP
COA1	PHIP
USP15	PHIP
DDHD1	MMS22L
DMXL2	MMS22L
WDR91	MMS22L
FKTN	MMS22L
LPXN	MMS22L
METTL8	MMS22L
BBS2	MMS22L
ERMARD	MMS22L
PCBD2	MMS22L
CARF	MMS22L
IFRD1	PNRC1
VIM	PNRC1
NDRG1	PNRC1
CLEC2B	PNRC1
CDKN1B	PNRC1
PTP4A1	PNRC1
HECA	PNRC1
UBE2B	PNRC1
GNA13	PNRC1
OPTN	PNRC1
CCNG2	PNRC1
MCL1	PNRC1
SH3YL1	PM20D2
HACE1	PM20D2
SPIN1	PM20D2
FANCL	PM20D2
MINDY2	PM20D2
PHF10	PM20D2
ZNF227	PM20D2
FAM149B1	PM20D2
POC1B	PM20D2
BTK	SCML4
CCDC88C	SCML4
WAS	SCML4
RUNX3	SCML4
DEF6	SCML4
DGKA	SCML4
CD84	SCML4
RASGRP2	SCML4
KCNAB2	SCML4
CLEC2D	SCML4
DAPP1	SCML4
ACAP1	SCML4
SIDT1	SCML4
TXK	SCML4
P2RY10	SCML4
SP140	SCML4
PTPRC	SCML4
STK17B	SCML4
FYB1	SCML4
TRAF5	SCML4
SIRPG	SCML4
ARHGAP4	SCML4
IL12RB1	SCML4
GRAP2	SCML4
IL2RB	SCML4
CORO1A	SCML4
CD37	SCML4
AKNA	SCML4
DOCK8	SCML4
IL10RA	SCML4
CD5	SCML4
BIN2	SCML4
ITGA4	SCML4
KIF21B	SCML4
CD48	SCML4
ADCY7	SCML4
TMEM156	SCML4
CXCR4	SCML4
SASH3	SCML4
LAX1	SCML4
ARHGAP9	SCML4
ZNF831	SCML4
ZBP1	SCML4
EVI2A	SCML4
FAM78A	SCML4
RAC2	SCML4
WDFY4	SCML4
FCHO1	SCML4
PTPN22	SCML4
DOCK2	SCML4
KLRD1	SCML4
TESPA1	SCML4
AOAH	SCML4
LIMD2	SCML4
BLK	SCML4
PLCB2	SCML4
PARVG	SCML4
GPR65	SCML4
PSTPIP1	SCML4
PIK3R5	SCML4
VAV1	SCML4
MYO1F	SCML4
CD53	SCML4
PTPN7	SCML4
ALG9	TBC1D32
GPATCH2	TBC1D32
DUS4L	TBC1D32
FKTN	TBC1D32
MAPK8	TBC1D32
SENP6	TBC1D32
SLC35A3	TBC1D32
RCOR3	TBC1D32
SENP7	TBC1D32
PRDM5	TBC1D32
GSTCD	TBC1D32
BBS4	TBC1D32
CCP110	RNF217
PRKAB2	RNF217
C7	RSPO3
HFE	ARHGAP18
AGA	ARHGAP18
EPB41L1	ARHGAP18
TMEM14A	ARHGAP18
PRCP	ARHGAP18
EFCAB11	ARHGAP18
NUCB2	ABRACL
PAFAH1B3	ABRACL
DDHD2	SLC18B1
SLC23A2	SLC18B1
C17orf75	SLC18B1
C2CD5	SLC18B1
RCOR3	SLC18B1
CLYBL	SLC18B1
ERMARD	SLC18B1
LYPLAL1	SLC18B1
TSPAN6	AIG1
HEBP1	AIG1
PFN2	AIG1
APLP2	AIG1
DHRS7	AIG1
IFT52	AIG1
PGRMC1	AIG1
BEX4	AIG1
ASAH1	AIG1
CBX1	AIG1
CPE	AIG1
SIAE	AIG1
PEX7	AIG1
CUTA	AIG1
MSH3	AIG1
NEK11	AIG1
PECR	AIG1
TMEM9	AIG1
MESD	AIG1
PDZD11	AIG1
SCPEP1	AIG1
SLC25A23	AIG1
DSTN	AIG1
ARMCX1	AIG1
IFT22	AIG1
NDUFA5	AIG1
DCTD	AIG1
REEP5	AIG1
ITFG1	AIG1
SH3BGRL	AIG1
RTN3	AIG1
CD164	AIG1
ITM2B	AIG1
TMEM14B	AIG1
C11orf1	AIG1
ATRAID	AIG1
GCSH	AIG1
APP	AIG1
ALDH9A1	AIG1
SCCPDH	AIG1
SUMF1	AIG1
FBXL17	AIG1
MAPK6	DYNLT1
CMC2	DYNLT1
ESYT2	DYNLT1
IQCG	TIAM2
AAK1	TIAM2
HNRNPH3	WTAP
