A	B
TULP3	SLC8B1
THOC1	SLC8B1
TRIP6	SLC8B1
ANKRD10	SLC8B1
HHATL	CFAP61
MYOM2	CFAP61
USP2	CFAP61
KCNH2	CFAP61
PKP2	CFAP61
CAMK2B	CFAP61
PTPN3	CFAP61
CAMK2A	CFAP61
TMEM38A	CFAP61
SDHA	CFAP61
ACAT1	CFAP61
ACTN2	CFAP61
NEBL	CFAP61
RBFOX1	CFAP61
BTN3A1	OAS1
NADK	PXN
PTBP1	PXN
PRKCH	PXN
USP36	PXN
OGFR	PXN
STK10	PXN
PLXNA2	PXN
NDUFAB1	PEBP1
COQ9	PEBP1
TSPOAP1	TBX5
ASB4	TBX5
TKTL1	TBX5
MYOM2	TBX5
CYP46A1	TBX5
USP2	TBX5
EPN3	TBX5
PYGM	TBX5
PTPN3	TBX5
CAMK2A	TBX5
TMEM38A	TBX5
ACACB	TBX5
PPP1R12B	TBX5
NEBL	TBX5
RBFOX1	TBX5
LASP1	FXYD5
PTBP1	FXYD5
PLAUR	FXYD5
EHD2	FXYD5
TYMP	FXYD5
CD44	FXYD5
VCAN	FXYD5
RAI14	FXYD5
RCN1	FXYD5
PDIA5	FXYD5
TNFRSF1A	FXYD5
RASSF1	FXYD5
RAB27A	FXYD5
TCF3	FXYD5
MYDGF	FXYD5
ACTB	FXYD5
IL4R	FXYD5
SLC25A43	FXYD5
LXN	FXYD5
FTL	FXYD5
BAX	FXYD5
SMOX	FXYD5
NADK	GRAMD1A
PTBP1	GRAMD1A
RELT	GRAMD1A
USP36	GRAMD1A
NLE1	GRAMD1A
ITPKC	GRAMD1A
BAX	GRAMD1A
FGR	GMIP
TNFRSF1B	GMIP
GNA15	GMIP
FTL	GMIP
BAX	GMIP
TMSB10	ARHGAP4
EPHA3	LTBP4
MMP2	LTBP4
AKR7A2	BLVRB
NR1H3	YPEL3
IP6K2	YPEL3
RRAGD	MRPS33
SLC25A3	MRPS33
MRPS24	NDUFB2
ROGDI	NDUFB2
AAMDC	NDUFB2
CX3CL1	ICAM1
TRAF4	ICAM1
SMOX	ICAM1
CD9	IRAK3
PLXNA2	IRAK3
IL4R	IRAK3
ITPKC	IRAK3
DOCK9	IRAK3
CAPG	LYZ
FKBP1A	DNAJB11
ARHGAP33	CHRD
LUC7L	CHRD
DCN	CHRD
MTMR11	CHRD
VSIG2	CHRD
TIMP2	CHRD
ARHGAP6	CHRD
CROCC	CHRD
RASGRP2	CHRD
CRMP1	CHRD
RGS11	CHRD
FBLN1	CHRD
MMP2	CHRD
LTBP4	CHRD
SPPL2B	GNPTG
BICRA	GNPTG
TRIP6	GNPTG
TMEM132A	EFNB1
PRKCH	EFNB1
TMSB10	EFNB1
TIE1	EFNB1
PLXNA2	EFNB1
DOCK9	EFNB1
MCUB	PLEKHG2
TMEM132A	PLEKHG2
LUC7L	PLEKHG2
CD9	PLEKHG2
PTBP1	PLEKHG2
PLAUR	PLEKHG2
TYMP	PLEKHG2
FAS	PLEKHG2
AGPAT4	PLEKHG2
TNFRSF1B	PLEKHG2
TMSB10	PLEKHG2
RAI14	PLEKHG2
LCP2	PLEKHG2
RELT	PLEKHG2
USP36	PLEKHG2
OGFR	PLEKHG2
DGKA	PLEKHG2
RASSF1	PLEKHG2
STK10	PLEKHG2
PLXNA2	PLEKHG2
TRAF4	PLEKHG2
ATP8B1	PLEKHG2
SMOX	PLEKHG2
EBF4	PLEKHG2
FXYD5	PLEKHG2
PXN	PITPNM2
HDAC7	DTX2
GRAMD1A	DTX2
ELOVL5	PUS7
PGM3	PUS7
RCN1	PUS7
SOAT1	PUS7
CDK17	PUS7
MTHFD2	PUS7
RAB27A	PUS7
NLE1	PUS7
ENO1	PUS7
BZW1	PUS7
COL4A4	LAMB1
MMP2	LAMB1
PDK2	DLD
RRAGD	DLD
USP28	DLD
USP13	DLD
CLCN4	DLD
PPP2R3A	DLD
TFPI	CMTM6
PTBP1	CMTM6
MAP4K5	CMTM6
WWTR1	CMTM6
UBA6	CMTM6
PI4K2B	CMTM6
RCN1	CMTM6
CDK17	CMTM6
NEDD4	CMTM6
TRIB2	CMTM6
PDE8A	CMTM6
SLC25A43	CMTM6
ATP8B1	CMTM6
FKBP1A	CMTM6
DOCK9	ITGA6
DSG2	MAP3K20
WNK1	MAP3K20
LIMCH1	MAP3K20
HHATL	SMPX
MDH1	SMPX
MYOM2	SMPX
USP2	SMPX
PKP2	SMPX
CAMK2B	SMPX
CAMK2A	SMPX
TMEM38A	SMPX
ACTN2	SMPX
NEBL	SMPX
RBFOX1	SMPX
DUSP13	SMPX
TTC39A	SMPX
CFAP61	SMPX
PDK2	FH
RRAGD	FH
USP28	FH
USP13	FH
FUNDC1	FH
MCCC1	FH
MCUB	SEL1L3
HGF	SEL1L3
VIM	SEL1L3
FAS	SEL1L3
CD44	SEL1L3
AGPAT4	SEL1L3
TMSB10	SEL1L3
VCAN	SEL1L3
RAI14	SEL1L3
LCP2	SEL1L3
KITLG	SEL1L3
RCN1	SEL1L3
FAM107B	SEL1L3
VASH1	SEL1L3
SPAG5	SEL1L3
SLC25A43	SEL1L3
EPB41L3	SEL1L3
FXYD5	SEL1L3
PLEKHG2	SEL1L3
CASP10	NLRP1
ARHGAP33	NLRP1
OSBPL7	NLRP1
BAIAP2L1	NLRP1
LUC7L	NLRP1
IFFO1	NLRP1
MTMR11	NLRP1
CCDC88C	NLRP1
ADGRA2	NLRP1
CCDC28A	NLRP1
NR1H3	NLRP1
RNASET2	NLRP1
AGPAT4	NLRP1
FLT4	NLRP1
LIMA1	NLRP1
CROCC	NLRP1
PARP12	NLRP1
TIE1	NLRP1
IP6K2	NLRP1
PTPN18	NLRP1
EVC	NLRP1
EPB41L2	NLRP1
TRAF5	NLRP1
EBF4	NLRP1
CHRD	NLRP1
HAGH	SPAG7
AAMDC	SPAG7
ADAM22	ESR1
ANOS1	ESR1
CLK1	ESR1
CCDC28A	ESR1
TIMP2	ESR1
EPHA3	ESR1
LIMA1	ESR1
NRIP2	ESR1
CYBRD1	ESR1
EVC	ESR1
NAALAD2	ESR1
TRAF5	ESR1
EPB41L1	ESR1
PLAUR	ANGPT2
SBNO2	ANGPT2
ATP1B3	ANGPT2
RAB27A	ANGPT2
IL4R	ANGPT2
MAMLD1	CD200
HGF	CD200
FAS	CD200
FAM107B	CD200
SMOX	CD200
GLI2	CCDC80
HHATL	MYH7
ANK1	MYH7
MYOM2	MYH7
USP2	MYH7
EPN3	MYH7
KCNH2	MYH7
CAMK2B	MYH7
CAMK2A	MYH7
NEBL	MYH7
RBFOX1	MYH7
MYH7B	MYH7
TESC	MYH7
CFAP61	MYH7
SMPX	MYH7
CASP10	SEMA6A
MAMLD1	SEMA6A
SCARF1	SEMA6A
GLI2	PHGDH
LTBP4	COL9A3
LMCD1	TGFB2
IP6K2	FMO2
ANKRD44	MAP3K1
RFX3	MAP3K1
ROGDI	HOOK2
ATP1A2	EPB41L4B
MYOM2	EPB41L4B
KCNH2	EPB41L4B
VIM	PTGS1
VCAN	PTGS1
CAPG	PTGS1
GLI2	PTGS1
FSCN1	PTGS1
EPB41L3	PTGS1
CCDC80	PTGS1
TRIO	NUP188
ACAA1	CRAT
BAIAP2L1	SH2D3C
CD9	SH2D3C
TMSB10	SH2D3C
RASSF1	SH2D3C
MGLL	SH2D3C
RBMS2	SH2D3C
EBF4	SH2D3C
PXN	SH2D3C
EFNB1	SH2D3C
FGR	TBC1D2
NADK	TBC1D2
STAB1	TBC1D2
SPI1	TBC1D2
TNFRSF1A	TBC1D2
RAB27A	TBC1D2
STK10	TBC1D2
LAT2	TBC1D2
FTL	TBC1D2
BAX	TBC1D2
FXYD5	TBC1D2
GRAMD1A	TBC1D2
XK	SORBS1
USP13	SORBS1
LIMCH1	SORBS1
MAOB	SORBS1
PPP2R3A	SORBS1
OXCT1	SORBS1
GRAMD4	CREM
B4GALT1	CREM
BICRA	NUBP2
OSBPL7	EFHC1
IFFO1	EFHC1
CLK1	EFHC1
CCDC28A	EFHC1
AGPAT4	EFHC1
CNTLN	EFHC1
LIMA1	EFHC1
ANKRD44	EFHC1
TRO	EFHC1
CYBRD1	EFHC1
PTPN18	EFHC1
EVC	EFHC1
EPB41L2	EFHC1
TRAF5	EFHC1
LPCAT2	EFHC1
NLRP1	EFHC1
ESR1	EFHC1
PTBP1	ITPR3
AGPAT4	ITPR3
HDAC7	ITPR3
RASSF1	ITPR3
VASH1	ITPR3
RBMS2	ITPR3
PLXNA2	ITPR3
CHRD	ITPR3
NLRP1	ITPR3
SH2D3C	ITPR3
NDUFS1	DSP
XK	DSP
NEDD4L	DSP
KCNH2	DSP
PKP2	DSP
USP13	DSP
DGKG	DSP
MAOB	DSP
SPTB	DSP
CLCN4	DSP
PPP2R3A	DSP
ACTN2	DSP
RBFOX1	DSP
OXCT1	DSP
APOB	DSP
CFAP61	DSP
SMPX	DSP
NADK	ABL1
RCN1	ABL1
RELT	ABL1
CDK17	ABL1
OGFR	ABL1
HDAC7	ABL1
SBNO2	ABL1
DGKA	ABL1
TNFRSF1A	ABL1
ATP1B3	ABL1
RAB27A	ABL1
MCAM	ABL1
NFKB2	ABL1
IL4R	ABL1
TXLNA	ABL1
ITPKC	ABL1
SMOX	ABL1
SLC8B1	ABL1
PLEKHG2	ABL1
MYDGF	ACOT7
RELT	CDC7
RAB27A	CDC7
ALPK1	CDC7
NFKB2	CDC7
IL4R	CDC7
USP28	SYDE2
LIMCH1	SYDE2
DCN	PCSK5
ADGRA2	PCSK5
EHD2	PCSK5
VIM	PCSK5
AGPAT4	PCSK5
EPHA3	PCSK5
PREX2	PCSK5
LIMA1	PCSK5
EVC	PCSK5
NOTCH3	PCSK5
ATP8B1	PCSK5
TRAF5	PCSK5
LPCAT2	PCSK5
EFHC1	PCSK5
MDH1	ABLIM1
DSG2	ABLIM1
NEDD4L	ABLIM1
PKP2	ABLIM1
USP13	ABLIM1
MPC1	ABLIM1
MAOB	ABLIM1
CLCN4	ABLIM1
SDHA	ABLIM1
ACAT1	ABLIM1
ACTN2	ABLIM1
RBFOX1	ABLIM1
TTC39A	ABLIM1
COQ9	ABLIM1
PPP1R13B	ABLIM1
CFAP61	ABLIM1
SMPX	ABLIM1
DSP	ABLIM1
CDON	PRTFDC1
CCDC88C	TSPAN15
TRAF1	MZF1
OGFR	MZF1
RASGRP2	MZF1
ACAP1	MZF1
GSDMB	MZF1
THOC1	MZF1
PTBP1	MYO9B
POLD1	MYO9B
BICRA	MYO9B
REXO1	MYO9B
TXLNA	MYO9B
TRIP6	MYO9B
CIC	FBXL19
BAX	FBXL19
MYO9B	FBXL19
TYMP	HSD3B7
TMSB10	HSD3B7
RASSF1	HSD3B7
IFI35	HSD3B7
NFKB2	HSD3B7
TESC	ATP5F1D
RELT	CBARP
SBNO2	CBARP
TRAF4	CBARP
NFKB2	CBARP
FUZ	MARCHF2
ROGDI	NDUFB7
PHPT1	CDC34
ISOC2	CDC34
NDUFB7	CDC34
SEC61A1	CEP170B
NUP188	CEP170B
HHATL	HCN2
RELT	GADD45B
VMP1	GADD45B
SBNO2	GADD45B
BCL3	GADD45B
IL4R	GADD45B
MGLL	PALM
SH2D3C	PALM
THAP3	TRMT2A
BICRA	TRMT2A
SNRPA	TRMT2A
TRIP6	TRMT2A
BCL7C	TRMT2A
CHFR	RANBP1
OSBPL5	ZDHHC8
CIC	ZDHHC8
TRIP6	ZDHHC8
BCL7C	ZDHHC8
ZNF76	KLHL22
RHBDD2	MED15
SLC66A1	MED15
MNT	MED15
RANBP1	MED15
THAP3	LZTR1
MED15	LZTR1
SEC31B	DDTL
LASP1	TBC1D10A
PLXND1	TBC1D10A
RHBDF1	TBC1D10A
NADK	TBC1D10A
CD9	TBC1D10A
PTBP1	TBC1D10A
OSBPL5	TBC1D10A
EHD2	TBC1D10A
TNFRSF1B	TBC1D10A
TMSB10	TBC1D10A
ARHGAP6	TBC1D10A
OGFR	TBC1D10A
HDAC7	TBC1D10A
DGKA	TBC1D10A
PTPN18	TBC1D10A
STK10	TBC1D10A
RBMS2	TBC1D10A
TRIP6	TBC1D10A
SLC8B1	TBC1D10A
PXN	TBC1D10A
ARHGAP4	TBC1D10A
PLEKHG2	TBC1D10A
ITPR3	TBC1D10A
OSBPL5	RNF215
PTPN18	RNF215
CD44	SEC14L2
TNC	SEC14L2
LMCD1	SEC14L2
ENTPD2	UPB1
EDEM2	PES1
DNAJB11	PES1
PLXND1	PPM1F
PTBP1	PPM1F
MVP	PPM1F
TCF3	PPM1F
STK10	PPM1F
MYDGF	PPM1F
ARHGEF1	PPM1F
BAX	PPM1F
SLC8B1	PPM1F
DTX2	PPM1F
EPB41L3	CYTH4
CCDC88C	MFNG
EHD2	MFNG
PTPN18	MFNG
MGLL	MFNG
MECOM	MFNG
MGLL	CARD10
NLRP1	CARD10
PALM	CARD10
RBM6	LRP5L
OSBPL7	LRP5L
CLK1	LRP5L
CRMP1	LRP5L
GSDMB	LRP5L
SCARF1	LRP5L
RGS11	LRP5L
EBF4	LRP5L
CHRD	LRP5L
NLRP1	LRP5L
PIGQ	SLC25A1
SLC25A39	SLC25A1
TBC1D22B	HIRA
HGF	SH3BP1
CD44	SH3BP1
RAI14	SH3BP1
FAM107B	SH3BP1
FSCN1	SH3BP1
SPAG5	SH3BP1
EPB41L3	SH3BP1
FTL	SH3BP1
SEL1L3	SH3BP1
PTGS1	SH3BP1
PLOD1	LGALS1
BCL7C	LGALS1
DUSP13	GCAT
NDUFB2	GCAT
CNOT3	ANKRD54
MVP	MICALL1
FKBP1A	MICALL1
MYO9B	MICALL1
ASB4	SLC5A1
HHATL	SLC5A1
ATP1A2	SLC5A1
SYT13	SLC5A1
MYOM2	SLC5A1
USP2	SLC5A1
EPN3	SLC5A1
KCNH2	SLC5A1
PKP2	SLC5A1
CAMK2B	SLC5A1
PYGM	SLC5A1
PTPN3	SLC5A1
CAMK2A	SLC5A1
TMEM38A	SLC5A1
ACACB	SLC5A1
ACTN2	SLC5A1
NEBL	SLC5A1
RBFOX1	SLC5A1
KCNN2	SLC5A1
CFAP61	SLC5A1
TBX5	SLC5A1
SMPX	SLC5A1
MYH7	SLC5A1
EPB41L4B	SLC5A1
ABLIM1	SLC5A1
PTGS1	KDELR3
ZNF263	JOSD1
IFRD1	JOSD1
PTBP1	JOSD1
KLF6	JOSD1
B4GALT1	JOSD1
PLXND1	LMF2
PTBP1	LMF2
OSBPL5	LMF2
HDAC7	LMF2
BICRA	LMF2
SLC8B1	LMF2
FBXL19	LMF2
PPM1F	LMF2
BICRA	RHBDD3
REXO1	RHBDD3
GNPTG	RHBDD3
CLK1	CHKB
CCDC28A	CHKB
NR1H3	CHKB
RASGRP2	CHKB
CLEC2D	CHKB
YPEL3	CHKB
NLRP1	CHKB
LRP5L	CHKB
IFFO1	ARSA
OSBPL5	ARSA
SELENOO	ARSA
ZDHHC8	ARSA
TMEM159	CBX7
ZNF76	CBX7
TMEM132A	PDGFB
TNFRSF1B	PDGFB
PLXNA2	PDGFB
EFNB1	PDGFB
PLEKHG2	PDGFB
TFPI	RPL3
MCUB	RPL3
MVP	RPL3
PI4K2B	RPL3
RAI14	RPL3
RCN1	RPL3
PDIA5	RPL3
CACNB1	RPL3
TCF3	RPL3
MYDGF	RPL3
ACTB	RPL3
ADAMTS2	RPL3
FXYD5	RPL3
PHPT1	SYNGR1
MRTO4	ASCC2
RPLP0	ASCC2
PES1	ASCC2
SEMA3F	APOL1
TMEM132A	APOL1
CX3CL1	APOL1
PTBP1	APOL1
FAS	APOL1
TNFRSF1B	APOL1
TMSB10	APOL1
RAI14	APOL1
RCN1	APOL1
RELT	APOL1
PARP12	APOL1
OGFR	APOL1
BCL3	APOL1
ATP1B3	APOL1
RAB27A	APOL1
ALPK1	APOL1
SCARF1	APOL1
PLXNA2	APOL1
NFKB2	APOL1
IL4R	APOL1
SMOX	APOL1
ICAM1	APOL1
PLEKHG2	APOL1
SEL1L3	APOL1
ITGA3	MYH9
MAP2K3	MYH9
METTL1	MYH9
TNFRSF1A	MYH9
FSTL3	MYH9
LMCD1	MYH9
ENO1	MYH9
MYDGF	MYH9
ANKRD13A	MYH9
ACOT7	MYH9
SEC14L2	MYH9
RPL3	MYH9
BICRA	SGSM3
GNPTG	SGSM3
RHBDD3	SGSM3
COPZ2	IFT27
FUZ	IFT27
TFE3	KIAA0930
LPAR2	NCF4
FTL	NCF4
HGF	CSF2RB
TYMP	CSF2RB
CD44	CSF2RB
RAI14	CSF2RB
RELT	CSF2RB
MXD1	CSF2RB
GNA15	CSF2RB
LAT2	CSF2RB
SH3BP1	CSF2RB
APOL1	CSF2RB
PI4K2B	SLC25A17
PDE8A	SLC25A17
THOC1	SLC25A17
ANKRD10	SLC25A17
CMTM6	SLC25A17
CACNB1	KCTD17
TSPOAP1	CHADL
ANK1	CHADL
TSPAN32	CHADL
ADAM11	CHADL
MYH7B	CHADL
DNAJB11	RANGAP1
RRAGD	ACO2
DSG2	ACO2
XK	ACO2
USP28	ACO2
PKP2	ACO2
USP13	ACO2
MAOB	ACO2
SPTB	ACO2
CLCN4	ACO2
PPP2R3A	ACO2
PPP1R12B	ACO2
MCCC1	ACO2
TTC39A	ACO2
SORBS1	ACO2
DSP	ACO2
LUC7L	HDAC10
CDK11A	HDAC10
MTMR11	HDAC10
ADGRA2	HDAC10
DEF6	HDAC10
AGPAT4	HDAC10
OGFR	HDAC10
TRO	HDAC10
RASGRP2	HDAC10
ACAP1	HDAC10
EBF4	HDAC10
CHRD	HDAC10
NLRP1	HDAC10
LRP5L	HDAC10
USP36	VCPKMT
RBMS2	VCPKMT
THOC1	VCPKMT
RFX3	VCPKMT
ANKRD10	VCPKMT
SLC25A17	VCPKMT
TFPI	PYGL
MCUB	PYGL
WAS	PYGL
VIM	PYGL
CD44	PYGL
VCAN	PYGL
RAI14	PYGL
LCP2	PYGL
RCN1	PYGL
SOAT1	PYGL
MXD1	PYGL
GNA15	PYGL
BCAT1	PYGL
VMP1	PYGL
DGKA	PYGL
RAB27A	PYGL
ALPK1	PYGL
STXBP2	PYGL
SLC25A43	PYGL
EPB41L3	PYGL
LAT2	PYGL
FTL	PYGL
FXYD5	PYGL
GMIP	PYGL
TBC1D2	PYGL
ELOVL5	GNPNAT1
PGM3	GNPNAT1
WWTR1	GNPNAT1
ADSS2	GNPNAT1
RCN1	GNPNAT1
SOAT1	GNPNAT1
PICALM	GNPNAT1
ENO1	GNPNAT1
FKBP1A	GNPNAT1
CMTM6	GNPNAT1
MYH9	GNPNAT1
PLXND1	RIN3
NADK	RIN3
OSBPL5	RIN3
OGFR	RIN3
BAX	RIN3
GRAMD1A	RIN3
PLEKHG2	RIN3
TBC1D10A	RIN3
DAPK2	GALNT16
MYOM2	GALNT16
USP2	GALNT16
ROGDI	GALNT16
PYGM	GALNT16
CAMK2A	GALNT16
TMEM38A	GALNT16
RBFOX1	GALNT16
TESC	GALNT16
TBX5	GALNT16
SLC5A1	GALNT16
ATP1A2	ASB2
ANK1	ASB2
USP2	ASB2
EPN3	ASB2
PTPN3	ASB2
CAMK2A	ASB2
TMEM38A	ASB2
MYH7B	ASB2
ZNF800	SUSD6
RNF4	SUSD6
VCPKMT	SRSF5
DNAJC11	MTHFD1
GNPTG	TELO2
HDAC7	PABPN1
PDE8A	PABPN1
SLC8B1	PABPN1
LUC7L	EFS
MTMR11	EFS
FAS	EFS
AGPAT4	EFS
BTN3A1	EFS
EPHA3	EFS
LIMA1	EFS
RASGRP2	EFS
GLI2	EFS
FBLN1	EFS
TRAF5	EFS
MMP2	EFS
EBF4	EFS
LTBP4	EFS
CHRD	EFS
NLRP1	EFS
ESR1	EFS
PHGDH	EFS
HDAC10	EFS
PAPLN	EFS
BCAT1	PCK2
GMIP	PCK2
TBC1D2	PCK2
CD9	NFKBIA
TNFRSF1B	NFKBIA
PLXNA2	NFKBIA
ITPKC	NFKBIA
RFXANK	EMC9
TRMT2A	EMC9
SGSM3	EMC9
FLT4	REC8
TMEM260	PNN
PDE8A	PNN
MOK	PNN
SLC25A17	PNN
VCPKMT	PNN
LASP1	NFATC4
ARHGAP33	NFATC4
LUC7L	NFATC4
MTMR11	NFATC4
EHD2	NFATC4
NR1H3	NFATC4
ARHGAP6	NFATC4
CROCC	NFATC4
IP6K2	NFATC4
RASGRP2	NFATC4
PTPN18	NFATC4
GSDMB	NFATC4
NLRP1	NFATC4
EFHC1	NFATC4
ITPR3	NFATC4
MZF1	NFATC4
TBC1D10A	NFATC4
HDAC10	NFATC4
DCN	PLTP
EPB41L3	PLTP
TFPI	PROCR
MCUB	PROCR
TNFRSF1B	PROCR
FXYD5	PROCR
CHADL	NINL
LUC7L	CD40
PTBP1	CD40
MAMLD1	CD40
TYMP	CD40
FAS	CD40
TNFRSF1B	CD40
LCP2	CD40
ARHGAP6	CD40
PARP12	CD40
FAM107B	CD40
IFI35	CD40
ALPK1	CD40
SCARF1	CD40
IL4R	CD40
SMOX	CD40
SLC8B1	CD40
CHRD	CD40
PLEKHG2	CD40
ABL1	CD40
SH3BP1	CD40
APOL1	CD40
CYTH3	IFT52
FYN	IFT52
VIM	IFT52
TIMP2	IFT52
CNTLN	IFT52
ARHGAP6	IFT52
LIMA1	IFT52
ANKRD44	IFT52
COBLL1	IFT52
SLC23A2	IFT52
AGPAT4	PABPC1L
TRAF1	PABPC1L
CROCC	PABPC1L
TRO	PABPC1L
ACAP1	PABPC1L
ALPK1	PABPC1L
GSDMB	PABPC1L
LAT2	PABPC1L
FTL	PABPC1L
RNF215	PABPC1L
EFS	PABPC1L
NFATC4	PABPC1L
CD40	PABPC1L
GNAI3	STK4
NUP50	STK4
CHDH	BMP7
SLC38A5	SLC17A9
CD44	SLC17A9
VCAN	SLC17A9
TNC	SLC17A9
RELT	SLC17A9
GNA15	SLC17A9
BCAT1	SLC17A9
TNFRSF1A	SLC17A9
MYDGF	SLC17A9
STXBP2	SLC17A9
SEC14L2	SLC17A9
PYGL	SLC17A9
NADK	ARFGAP1
PTBP1	ARFGAP1
OSBPL5	ARFGAP1
CTDP1	ARFGAP1
BICRA	ARFGAP1
RPL18	ARFGAP1
TCF3	ARFGAP1
TXLNA	ARFGAP1
TRIP6	ARFGAP1
BAX	ARFGAP1
SLC8B1	ARFGAP1
HHATL	EEF1A2
MYOM2	EEF1A2
USP2	EEF1A2
KCNH2	EEF1A2
CAMK2B	EEF1A2
CAMK2A	EEF1A2
ACTN2	EEF1A2
NEBL	EEF1A2
RBFOX1	EEF1A2
DUSP13	EEF1A2
CFAP61	EEF1A2
SMPX	EEF1A2
MYH7	EEF1A2
SLC5A1	EEF1A2
PLXND1	C20orf27
IFFO1	C20orf27
OSBPL5	C20orf27
CYBA	C20orf27
TCF3	C20orf27
PTPN18	C20orf27
ARHGEF1	C20orf27
TRIP6	C20orf27
ARHGAP4	C20orf27
NAT14	C20orf27
LMF2	C20orf27
LASP1	CDC25B
PLXND1	CDC25B
OSBPL7	CDC25B
AGPAT4	CDC25B
OGFR	CDC25B
HDAC7	CDC25B
PTPN18	CDC25B
FTL	CDC25B
ARHGAP4	CDC25B
NLRP1	CDC25B
TBC1D10A	CDC25B
HDAC10	CDC25B
NFATC4	CDC25B
TFPI	RNF24
MCUB	RNF24
NADK	RNF24
PTBP1	RNF24
VIM	RNF24
CD44	RNF24
PI4K2B	RNF24
VCAN	RNF24
RAI14	RNF24
RCN1	RNF24
SOAT1	RNF24
HDAC7	RNF24
DGKA	RNF24
TCF3	RNF24
ACTB	RNF24
MCAM	RNF24
SLC25A43	RNF24
TULP3	RNF24
ATP8B1	RNF24
EPB41L3	RNF24
FTL	RNF24
BAX	RNF24
SLC8B1	RNF24
FXYD5	RNF24
PLEKHG2	RNF24
ABL1	RNF24
SH3BP1	RNF24
PYGL	RNF24
CD40	RNF24
ZNF446	ARFRP1
SLC25A3	NDUFAF5
PLAUR	TRIB3
TRAF4	TRIB3
NFKB2	TRIB3
IL4R	TRIB3
TYROBP	RASSF2
WAS	RASSF2
CAPG	RASSF2
TBXAS1	RASSF2
BCAT1	RASSF2
APBB1IP	RASSF2
PTPRC	RASSF2
FYB1	RASSF2
EPB41L3	RASSF2
PYGL	RASSF2
TFE3	HM13
CASP10	CCM2L
OSBPL7	CCM2L
BAIAP3	CCM2L
CCDC88C	CCM2L
NLRP1	CCM2L
PALM	CCM2L
MPPED2	PLCB4
ABCC9	PLCB4
SLC11A1	HCK
BCAT1	HCK
PGM3	NOP56
TFE3	NOP56
LASP1	JAG1
PLXND1	JAG1
CYTH3	JAG1
EHD2	JAG1
TIMP2	JAG1
PI4K2B	JAG1
ARHGAP6	JAG1
KITLG	JAG1
RCN1	JAG1
ANKRD44	JAG1
MRVI1	JAG1
ACTB	JAG1
MCAM	JAG1
SLC25A43	JAG1
TULP3	JAG1
ATP8B1	JAG1
COBLL1	JAG1
TRAF5	JAG1
PCSK5	JAG1
IFT52	JAG1
HHATL	SNTA1
USP2	SNTA1
PHPT1	SNTA1
CAMK2B	SNTA1
ADCK1	SNTA1
TSPAN32	SNTA1
ROGDI	SNTA1
PYGM	SNTA1
CAMK2A	SNTA1
TMEM38A	SNTA1
MYH7B	SNTA1
TBX5	SNTA1
ATP5F1D	SNTA1
NDUFB7	SNTA1
SYNGR1	SNTA1
GALNT16	SNTA1
ASB2	SNTA1
RUNX1T1	PXMP4
TRAPPC6A	MAP1LC3A
TLE2	MAP1LC3A
LIMS2	MAP1LC3A
TESC	MAP1LC3A
CHADL	MAP1LC3A
CST3	MAP1LC3A
HSPB6	SYNDIG1
USP2	SYNDIG1
KCNH2	SYNDIG1
CAMK2B	SYNDIG1
CAMK2A	SYNDIG1
TMEM38A	SYNDIG1
ACTN2	SYNDIG1
SMPX	SYNDIG1
EEF1A2	SYNDIG1
SNTA1	SYNDIG1
MDH1	MYOM1
USP2	MYOM1
PKP2	MYOM1
USP13	MYOM1
MPC1	MYOM1
MAOB	MYOM1
PTPN3	MYOM1
SDHA	MYOM1
ACAT1	MYOM1
ACTN2	MYOM1
NEBL	MYOM1
RBFOX1	MYOM1
OXCT1	MYOM1
TTC39A	MYOM1
CFAP61	MYOM1
DSP	MYOM1
ABLIM1	MYOM1
SLC5A1	MYOM1
ACO2	MYOM1
SYNDIG1	MYOM1
FHL1	MYL12A
EPN3	ST8SIA5
CD44	LIPG
SEC14L2	LIPG
FAM76A	POLI
MAP4K5	RBBP8
ADSS2	RBBP8
TRAM1	RBBP8
BZW1	RBBP8
WDFY1	RBBP8
FKBP1A	RBBP8
FAP	MXRA5
CYTH3	PGRMC1
FYN	PGRMC1
MAP4K5	PGRMC1
VIM	PGRMC1
FUT8	PGRMC1
PI4K2B	PGRMC1
CNTLN	PGRMC1
LIMA1	PGRMC1
ANKRD44	PGRMC1
SLC25A43	PGRMC1
TULP3	PGRMC1
ATP8B1	PGRMC1
COBLL1	PGRMC1
LPCAT2	PGRMC1
SLC23A2	PGRMC1
CMTM6	PGRMC1
PCSK5	PGRMC1
SLC25A17	PGRMC1
JAG1	PGRMC1
ALPK1	MID1
NFKB2	MID1
TFPI	PRPS2
MCUB	PRPS2
PTBP1	PRPS2
HGF	PRPS2
VIM	PRPS2
FAS	PRPS2
CD44	PRPS2
TMSB10	PRPS2
TIMP2	PRPS2
PI4K2B	PRPS2
VCAN	PRPS2
RAI14	PRPS2
LCP2	PRPS2
ARHGAP6	PRPS2
RCN1	PRPS2
LIMA1	PRPS2
FOXC1	PRPS2
SOAT1	PRPS2
PDIA5	PRPS2
FAM107B	PRPS2
RAB27A	PRPS2
ACTB	PRPS2
SLC25A43	PRPS2
LXN	PRPS2
ATP8B1	PRPS2
EPB41L3	PRPS2
TRAF5	PRPS2
MMP2	PRPS2
LPCAT2	PRPS2
FXYD5	PRPS2
CMTM6	PRPS2
