name1	name2
CYTH3	GARNL3
CYTH3	MCF2L2
CYTH3	PLEKHG1
CYTH3	PLEKHG3
CYTH3	PLEKHG4
CYTH3	PLEKHG4B
CYTH3	PLEKHG6
CYTH3	PLEKHG7
CYTH3	PSD2
CYTH3	PSD3
CYTH3	PSD4
CYTH3	RALGAPA2
CYTH3	RALGAPB
CYTH3	RCBTB2
CYTH3	RGSL1
CYTH3	SIPA1L2
CYTH3	SMAP2
CYTH3	ST5
CYTH3	TBC1D3D
CYTH3	TBC1D3E
CYTH3	TBC1D3F
CYTH3	TBC1D3G
CYTH3	TBC1D3I
CYTH3	TBC1D3K
CYTH3	TBC1D3L
CYTH4	DENND1A
CYTH4	DENND1C
CYTH4	DENND2C
CYTH4	DENND2D
CYTH4	DENND4B
CYTH4	DENND6B
CYTH4	DEPDC1B
CYTH4	DEPDC7
CYTH4	DNMBP
CYTH4	ECT2L
CYTH4	EPS8L1
CYTH4	EPS8L2
CYTH4	FAM13A
CYTH4	FAM13B
CYTH4	FARP1
CYTH4	FBXO8
CYTH4	FGD5
CYTH4	FGD6
CYTH4	GARNL3
CYTH4	GMIP
CYTH4	IQSEC1
CYTH4	IQSEC2
CYTH4	IQSEC3
CYTH4	ITSN2
CYTH4	MADD
CYTH4	MCF2L
CYTH4	MCF2L2
CYTH4	MYO9A
CYTH4	MYO9B
CYTH4	PLEKHG1
CYTH4	PLEKHG2
CYTH4	PLEKHG3
CYTH4	PLEKHG4
CYTH4	PLEKHG4B
CYTH4	PLEKHG5
CYTH4	PLEKHG6
CYTH4	PLEKHG7
CYTH4	PSD
CYTH4	PSD2
CYTH4	PSD3
CYTH4	PSD4
CYTH4	RALBP1
CYTH4	RALGAPA1
CYTH4	RALGAPA2
CYTH4	RALGAPB
CYTH4	RALGPS1
CYTH4	RALGPS2
CYTH4	RAP1GAP2
CYTH4	RASA2
CYTH4	RASA4B
CYTH4	RASAL2
CYTH4	RCBTB2
CYTH4	RGS17
CYTH4	RGS21
CYTH4	RGS22
CYTH4	RGS3
CYTH4	RGS5
CYTH4	RGSL1
CYTH4	RIC8B
CYTH4	SIPA1L2
CYTH4	SMAP2
CYTH4	SOS2
CYTH4	SPATA13
CYTH4	SRGAP1
CYTH4	SRGAP3
CYTH4	ST5
CYTH4	STARD8
CYTH4	SYDE1
CYTH4	SYDE2
CYTH4	TAGAP
CYTH4	TBC1D3D
CYTH4	TBC1D3E
CYTH4	TBC1D3F
CYTH4	TBC1D3G
CYTH4	TBC1D3I
CYTH4	TBC1D3K
CYTH4	TBC1D3L
CYTH4	TIAM2
CYTIP	FBLN2
CYTIP	PLEKHA2
CYTIP	RELL2
D2HGDH	ENTPD6
DAAM2	RTTN
DAGLA	DAGLB
DAGLB	FAAH2
DAGLB	SLC27A3
DALRD3	RARS
DALRD3	RARS2
DAO	GLDC
DAO	PRODH2
DAP3	GFM1
DAP3	GFM2
DAP3	MRPL10
DAP3	MRPL11
DAP3	MRPL13
DAP3	MRPL14
DAP3	MRPL15
DAP3	MRPL16
DAP3	MRPL17
DAP3	MRPL19
DAP3	MRPL20
DAP3	MRPL21
DAP3	MRPL22
DAP3	MRPL23
DAP3	MRPL24
DAP3	MRPL27
DAP3	MRPL28
DAP3	MRPL3
DAP3	MRPL30
DAP3	MRPL32
DAP3	MRPL33
DAP3	MRPL34
DAP3	MRPL35
DAP3	MRPL36
DAP3	MRPL37
DAP3	MRPL38
DAP3	MRPL4
DAP3	MRPL40
DAP3	MRPL42
DAP3	MRPL43
DAP3	MRPL45
DAP3	MRPL46
DAP3	MRPL47
DAP3	MRPL48
DAP3	MRPL49
DAP3	MRPL50
DAP3	MRPL51
DAP3	MRPL52
DAP3	MRPL53
DAP3	MRPL54
DAP3	MRPL55
DAP3	MRPL9
DAP3	MRPS10
DAP3	MRPS12
DAP3	MRPS14
DAP3	MRPS15
DAP3	MRPS16
DAP3	MRPS17
DAP3	MRPS18A
DAP3	MRPS18B
DAP3	MRPS18C
DAP3	MRPS21
DAP3	MRPS22
DAP3	MRPS23
DAP3	MRPS24
DAP3	MRPS25
DAP3	MRPS27
DAP3	MRPS28
DAP3	MRPS30
DAP3	MRPS31
DAP3	MRPS33
DAP3	MRPS34
DAP3	MRPS35
DAP3	MRPS5
DAP3	MRPS6
DAP3	MRPS7
DAP3	MTRF1L
DARS2	EARS2
DARS2	NARS
DARS2	NARS2
DARS2	TARS2
DAW1	DNAH11
DAW1	DNAH5
DAW1	DRC1
DAW1	IRX4
DAW1	MOSPD3
DAW1	NEK8
DAW1	PSKH1
DAW1	TBC1D32
DAZ1	DAZ3
DAZ1	DAZL
DAZ1	FAM50A
DAZ1	SPANXA1
DAZ1	SPATA32
DAZ1	TDRP
DAZ3	DAZL
DAZ3	FAM50A
DAZ3	SPANXA1
DAZ3	SPATA32
DAZ3	TDRP
DAZ4	FAM50A
DAZ4	GGNBP1
DAZ4	GGNBP2
DAZ4	GMCL1
DAZ4	GMCL1P1
DAZ4	GTSF1
DAZ4	HIST1H1T
DAZ4	MEA1
DAZ4	MEIG1
DAZ4	MICALCL
DAZ4	MORC1
DAZ4	MORN2
DAZ4	MYCBPAP
DAZ4	NLRP14
DAZ4	NPAP1
DAZ4	ODF1
DAZ4	ODF3
DAZ4	ODF4
DAZ4	PHC2
DAZ4	PMCH
DAZ4	PRM1
DAZ4	PRM2
DAZ4	PRM3
DAZ4	SLC2A14
DAZ4	SLCO4C1
DAZ4	SPANXA1
DAZ4	SPATA16
DAZ4	SPATA19
DAZ4	SPATA2
DAZ4	SPATA20
DAZ4	SPATA25
DAZ4	SPATA31A1
DAZ4	SPATA31A3
DAZ4	SPATA31A5
DAZ4	SPATA31A6
DAZ4	SPATA31A7
DAZ4	SPATA31B1P
DAZ4	SPATA31C1
DAZ4	SPATA31C2
DAZ4	SPATA31D1
DAZ4	SPATA31D3
DAZ4	SPATA31D4
DAZ4	SPATA31E1
DAZ4	SPATA32
DAZ4	SPATA5
DAZ4	SPATA6
DAZ4	SPATA9
DAZ4	SPEF2
DAZ4	SPIN3
DAZ4	SPIN4
DAZ4	TBATA
DAZ4	TCP11
DAZ4	TDRD6
DAZ4	TDRP
DAZ4	TESMIN
DAZ4	TEX19
DAZ4	THEG
DAZ4	TNP2
DAZ4	TSNAXIP1
DAZ4	TSPY10
DAZ4	TSPY2
DAZ4	TSPY3
DAZ4	TSPY4
DAZ4	TSPY8
DAZ4	TUBD1
DAZ4	TXNRD3
DAZ4	UTP14C
DAZAP1	FAM50A
DAZAP1	GTSF1
DAZAP1	MEA1
DAZAP1	MEIG1
DAZAP1	MORN2
DAZAP1	SPANXA1
DAZAP1	SPATA25
DAZAP1	SPATA31A1
DAZAP1	SPATA31A3
DAZAP1	SPATA31A5
DAZAP1	SPATA31A6
DAZAP1	SPATA31A7
DAZAP1	SPATA31B1P
DAZAP1	SPATA31C1
DAZAP1	SPATA31C2
DAZAP1	SPATA31D1
DAZAP1	SPATA31D3
DAZAP1	SPATA31D4
DAZAP1	SPATA31E1
DAZAP1	SPATA32
DAZAP1	SPIN3
DAZAP1	SPIN4
DAZAP1	TDRP
DAZL	DND1
DAZL	FAM50A
DAZL	NANOS3
DAZL	SPANXA1
DAZL	SPATA32
DAZL	TDRP
DBF4	ORC4
DBF4	ORC5
DBF4	ORC6
DBR1	DHX16
DBR1	DHX32
DBR1	DHX35
DBR1	DHX8
DBR1	DNAJC8
DBR1	DQX1
DBR1	GPATCH1
DBR1	GPKOW
DBR1	LSM8
DBR1	NCBP2L
DBR1	NOVA2
DBR1	PCF11
DBR1	PDE12
DBR1	PRPF4
DBR1	PRPF40B
DBR1	RAVER1
DBR1	RAVER2
DBR1	RBM17
DBR1	RNASE4
DBR1	RNF113A
DBR1	RNF113B
DBR1	SF3B5
DBR1	SNRNP25
DBR1	SNRNP27
DBR1	SNRNP35
DBR1	SNRNP40
DBR1	SNRNP48
DBR1	SNRPA1
DBR1	SNRPB2
DBR1	SNRPGP15
DBR1	SRRM2
DBR1	SUGP1
DBR1	TRA2A
DBR1	TSEN15
DBR1	TSEN2
DBR1	TSEN34
DBR1	TSEN54
DBR1	U2AF1L4
DBR1	U2AF1L5
DBR1	USB1
DBR1	WBP4
DBR1	ZCCHC8
DBR1	ZCRB1
DBR1	ZMAT2
DBR1	ZMAT5
DBR1	ZRSR1
DBT	DLST
DBT	GCSH
DBT	GLDC
DBT	HAO1
DBT	HOGA1
DBT	IDH2
DCAF10	DCAF11
DCAF10	DCAF12
DCAF10	DCAF15
DCAF10	DCAF16
DCAF10	DCAF17
DCAF10	DCAF4
DCAF10	DCAF5
DCAF10	DCAF8
DCAF10	FBXL14
DCAF10	FBXL8
DCAF10	FBXO24
DCAF10	FBXO30
DCAF10	FBXO33
DCAF10	FEM1C
DCAF10	HECTD1
DCAF10	HECTD2
DCAF10	HECW2
DCAF10	HERC2P3
DCAF10	HERC3
DCAF10	IPP
DCAF10	KBTBD11
DCAF10	KBTBD12
DCAF10	KBTBD13
DCAF10	KBTBD2
DCAF10	KBTBD3
DCAF10	KBTBD6
DCAF10	KBTBD8
DCAF10	KIAA1586
DCAF10	KLHDC7A
DCAF10	KLHDC7B
DCAF10	KLHDC8A
DCAF10	KLHL14
DCAF10	KLHL15
DCAF10	KLHL18
DCAF10	KLHL2
DCAF10	KLHL23
DCAF10	KLHL26
DCAF10	KLHL28
DCAF10	KLHL29
DCAF10	KLHL30
DCAF10	KLHL32
DCAF10	KLHL33
DCAF10	KLHL34
DCAF10	KLHL36
DCAF10	KLHL38
DCAF10	KLHL4
DCAF10	KLHL5
DCAF10	KLHL7
DCAF10	KLHL8
DCAF10	LRR1
DCAF10	LRRC41
DCAF10	LTN1
DCAF10	MARCH10
DCAF10	MARCH11
DCAF10	MARCH4
DCAF10	MARCH9
DCAF10	MKRN1
DCAF10	MKRN2
DCAF10	MKRN3
DCAF10	MKRN4P
DCAF10	NEURL3
DCAF10	PDZRN4
DCAF10	RNF11
DCAF10	RNF123
DCAF10	RNF13
DCAF10	RNF133
DCAF10	RNF170
DCAF10	RNF181
DCAF10	RNF182
DCAF10	RNF208
DCAF10	SUMO4
DCAF10	TMEM189
DCAF10	TRIM41
DCAF10	TRIM58
DCAF10	TRIML2
DCAF10	UBAC1
DCAF10	UBE2D4
DCAF10	UBE2Q2
DCAF10	UBE2QL1
DCAF10	UBE2T
DCAF10	UBE3B
DCAF10	UBE3C
DCAF10	UBE3D
DCAF10	UBOX5
DCAF10	UBR7
DCAF10	UNKL
DCAF10	WDSUB1
DCAF10	ZNRF2
DCAF10	ZNRF4
DCAF11	DCAF12
DCAF11	DCAF15
DCAF11	DCAF16
DCAF11	DCAF17
DCAF11	DCAF4
DCAF11	DCAF5
DCAF11	DCAF8
DCAF11	FBXL14
DCAF11	FBXL8
DCAF11	FBXO24
DCAF11	FBXO30
DCAF11	FBXO33
DCAF11	FEM1C
DCAF11	HECTD1
DCAF11	HECTD2
DCAF11	HECW2
DCAF11	HERC2P3
DCAF11	HERC3
DCAF11	IPP
DCAF11	KBTBD11
DCAF11	KBTBD12
DCAF11	KBTBD13
DCAF11	KBTBD2
DCAF11	KBTBD3
DCAF11	KBTBD6
DCAF11	KBTBD8
DCAF11	KIAA1586
DCAF11	KLHDC7A
DCAF11	KLHDC7B
DCAF11	KLHDC8A
DCAF11	KLHL14
DCAF11	KLHL15
DCAF11	KLHL18
DCAF11	KLHL2
DCAF11	KLHL23
DCAF11	KLHL26
DCAF11	KLHL28
DCAF11	KLHL29
DCAF11	KLHL30
DCAF11	KLHL32
DCAF11	KLHL33
DCAF11	KLHL34
DCAF11	KLHL36
DCAF11	KLHL38
DCAF11	KLHL4
DCAF11	KLHL5
DCAF11	KLHL7
DCAF11	KLHL8
DCAF11	LRR1
DCAF11	LRRC41
DCAF11	LTN1
DCAF11	MARCH10
DCAF11	MARCH11
DCAF11	MARCH4
DCAF11	MARCH9
DCAF11	MKRN1
DCAF11	MKRN2
DCAF11	MKRN3
DCAF11	MKRN4P
DCAF11	NEURL3
DCAF11	PDZRN4
DCAF11	RNF11
DCAF11	RNF123
DCAF11	RNF13
DCAF11	RNF133
DCAF11	RNF170
DCAF11	RNF181
DCAF11	RNF182
DCAF11	RNF208
DCAF11	SUMO4
DCAF11	TMEM189
DCAF11	TRIM41
DCAF11	TRIM58
DCAF11	TRIML2
DCAF11	UBAC1
DCAF11	UBE2D4
DCAF11	UBE2Q2
DCAF11	UBE2QL1
DCAF11	UBE2T
DCAF11	UBE3B
DCAF11	UBE3C
DCAF11	UBE3D
DCAF11	UBOX5
DCAF11	UBR7
DCAF11	UNKL
DCAF11	WDSUB1
DCAF11	ZNRF2
DCAF11	ZNRF4
DCAF12	DCAF15
DCAF12	DCAF16
DCAF12	DCAF17
DCAF12	DCAF4
DCAF12	DCAF5
DCAF12	DCAF8
DCAF12	FBXL14
DCAF12	FBXL8
DCAF12	FBXO24
DCAF12	FBXO30
DCAF12	FBXO33
DCAF12	FEM1C
DCAF12	HECTD1
DCAF12	HECTD2
DCAF12	HECW2
DCAF12	HERC2P3
DCAF12	HERC3
DCAF12	IPP
DCAF12	KBTBD11
DCAF12	KBTBD12
DCAF12	KBTBD13
DCAF12	KBTBD2
DCAF12	KBTBD3
DCAF12	KBTBD6
DCAF12	KBTBD8
DCAF12	KIAA1586
DCAF12	KLHDC7A
DCAF12	KLHDC7B
DCAF12	KLHDC8A
DCAF12	KLHL14
DCAF12	KLHL15
DCAF12	KLHL18
DCAF12	KLHL2
DCAF12	KLHL23
DCAF12	KLHL26
DCAF12	KLHL28
DCAF12	KLHL29
DCAF12	KLHL30
DCAF12	KLHL32
DCAF12	KLHL33
DCAF12	KLHL34
DCAF12	KLHL36
DCAF12	KLHL38
DCAF12	KLHL4
DCAF12	KLHL5
DCAF12	KLHL7
DCAF12	KLHL8
DCAF12	LRR1
DCAF12	LRRC41
DCAF12	LTN1
DCAF12	MARCH10
DCAF12	MARCH11
DCAF12	MARCH4
DCAF12	MARCH9
DCAF12	MKRN1
DCAF12	MKRN2
DCAF12	MKRN3
DCAF12	MKRN4P
DCAF12	NEURL3
DCAF12	PDZRN4
DCAF12	RNF11
DCAF12	RNF123
DCAF12	RNF13
DCAF12	RNF133
DCAF12	RNF170
DCAF12	RNF181
DCAF12	RNF182
DCAF12	RNF208
DCAF12	SUMO4
DCAF12	TMEM189
DCAF12	TRIM41
DCAF12	TRIM58
DCAF12	TRIML2
DCAF12	UBAC1
DCAF12	UBE2D4
DCAF12	UBE2Q2
DCAF12	UBE2QL1
DCAF12	UBE2T
DCAF12	UBE3B
DCAF12	UBE3C
DCAF12	UBE3D
DCAF12	UBOX5
DCAF12	UBR7
DCAF12	UNKL
DCAF12	WDSUB1
DCAF12	ZNRF2
DCAF12	ZNRF4
DCAF13	KRR1
DCAF13	NOC4L
DCAF13	TBL3
DCAF13	TSR2
DCAF13	TSR3
DCAF13	UTP14A
DCAF13	UTP18
DCAF13	UTP23
DCAF13	UTP6
DCAF13	WDR3
DCAF15	DCAF16
DCAF15	DCAF17
DCAF15	DCAF4
DCAF15	DCAF5
DCAF15	DCAF8
DCAF15	FBXL14
DCAF15	FBXL8
DCAF15	FBXO24
DCAF15	FBXO30
DCAF15	FBXO33
DCAF15	FEM1C
DCAF15	HECTD1
DCAF15	HECTD2
DCAF15	HECW2
DCAF15	HERC2P3
DCAF15	HERC3
DCAF15	IPP
DCAF15	KBTBD11
DCAF15	KBTBD12
DCAF15	KBTBD13
DCAF15	KBTBD2
DCAF15	KBTBD3
DCAF15	KBTBD6
DCAF15	KBTBD8
DCAF15	KIAA1586
DCAF15	KLHDC7A
DCAF15	KLHDC7B
DCAF15	KLHDC8A
DCAF15	KLHL14
DCAF15	KLHL15
DCAF15	KLHL18
DCAF15	KLHL2
DCAF15	KLHL23
DCAF15	KLHL26
DCAF15	KLHL28
DCAF15	KLHL29
DCAF15	KLHL30
DCAF15	KLHL32
DCAF15	KLHL33
DCAF15	KLHL34
DCAF15	KLHL36
DCAF15	KLHL38
DCAF15	KLHL4
DCAF15	KLHL5
DCAF15	KLHL7
DCAF15	KLHL8
DCAF15	LRR1
DCAF15	LRRC41
DCAF15	LTN1
DCAF15	MARCH10
DCAF15	MARCH11
DCAF15	MARCH4
DCAF15	MARCH9
DCAF15	MKRN1
DCAF15	MKRN2
DCAF15	MKRN3
DCAF15	MKRN4P
DCAF15	NEURL3
DCAF15	PDZRN4
DCAF15	RNF11
DCAF15	RNF123
DCAF15	RNF13
DCAF15	RNF133
DCAF15	RNF170
DCAF15	RNF181
DCAF15	RNF182
DCAF15	RNF208
DCAF15	SUMO4
DCAF15	TMEM189
DCAF15	TRIM41
DCAF15	TRIM58
DCAF15	TRIML2
DCAF15	UBAC1
DCAF15	UBE2D4
DCAF15	UBE2Q2
DCAF15	UBE2QL1
DCAF15	UBE2T
DCAF15	UBE3B
DCAF15	UBE3C
DCAF15	UBE3D
DCAF15	UBOX5
DCAF15	UBR7
DCAF15	UNKL
DCAF15	WDSUB1
DCAF15	ZNRF2
DCAF15	ZNRF4
DCAF16	DCAF17
DCAF16	DCAF4
DCAF16	DCAF5
DCAF16	DCAF8
DCAF16	FBXL14
DCAF16	FBXL8
DCAF16	FBXO24
DCAF16	FBXO30
DCAF16	FBXO33
DCAF16	FEM1C
DCAF16	HECTD1
DCAF16	HECTD2
DCAF16	HECW2
DCAF16	HERC2P3
DCAF16	HERC3
DCAF16	IPP
DCAF16	KBTBD11
DCAF16	KBTBD12
DCAF16	KBTBD13
DCAF16	KBTBD2
DCAF16	KBTBD3
DCAF16	KBTBD6
DCAF16	KBTBD8
DCAF16	KIAA1586
DCAF16	KLHDC7A
DCAF16	KLHDC7B
DCAF16	KLHDC8A
DCAF16	KLHL14
DCAF16	KLHL15
DCAF16	KLHL18
DCAF16	KLHL2
DCAF16	KLHL23
DCAF16	KLHL26
DCAF16	KLHL28
DCAF16	KLHL29
DCAF16	KLHL30
DCAF16	KLHL32
DCAF16	KLHL33
DCAF16	KLHL34
DCAF16	KLHL36
DCAF16	KLHL38
DCAF16	KLHL4
DCAF16	KLHL5
DCAF16	KLHL7
DCAF16	KLHL8
DCAF16	LRR1
DCAF16	LRRC41
DCAF16	LTN1
DCAF16	MARCH10
DCAF16	MARCH11
DCAF16	MARCH4
DCAF16	MARCH9
DCAF16	MKRN1
DCAF16	MKRN2
DCAF16	MKRN3
DCAF16	MKRN4P
DCAF16	NEURL3
DCAF16	PDZRN4
DCAF16	RNF11
DCAF16	RNF123
DCAF16	RNF13
DCAF16	RNF133
DCAF16	RNF170
DCAF16	RNF181
DCAF16	RNF182
DCAF16	RNF208
DCAF16	SUMO4
DCAF16	TMEM189
DCAF16	TRIM41
DCAF16	TRIM58
DCAF16	TRIML2
DCAF16	UBAC1
DCAF16	UBE2D4
DCAF16	UBE2Q2
DCAF16	UBE2QL1
DCAF16	UBE2T
DCAF16	UBE3B
DCAF16	UBE3C
DCAF16	UBE3D
DCAF16	UBOX5
DCAF16	UBR7
DCAF16	UNKL
DCAF16	WDSUB1
DCAF16	ZNRF2
DCAF16	ZNRF4
DCAF17	DCAF4
DCAF17	DCAF5
DCAF17	DCAF8
DCAF17	FBXL14
DCAF17	FBXL8
DCAF17	FBXO24
DCAF17	FBXO30
DCAF17	FBXO33
DCAF17	FEM1C
DCAF17	HECTD1
DCAF17	HECTD2
DCAF17	HECW2
DCAF17	HERC2P3
DCAF17	HERC3
DCAF17	IPP
DCAF17	KBTBD11
DCAF17	KBTBD12
DCAF17	KBTBD13
DCAF17	KBTBD2
DCAF17	KBTBD3
DCAF17	KBTBD6
DCAF17	KBTBD8
DCAF17	KIAA1586
DCAF17	KLHDC7A
DCAF17	KLHDC7B
DCAF17	KLHDC8A
DCAF17	KLHL14
DCAF17	KLHL15
DCAF17	KLHL18
DCAF17	KLHL2
DCAF17	KLHL23
DCAF17	KLHL26
DCAF17	KLHL28
DCAF17	KLHL29
DCAF17	KLHL30
DCAF17	KLHL32
DCAF17	KLHL33
DCAF17	KLHL34
DCAF17	KLHL36
DCAF17	KLHL38
DCAF17	KLHL4
DCAF17	KLHL5
DCAF17	KLHL7
DCAF17	KLHL8
DCAF17	LRR1
DCAF17	LRRC41
DCAF17	LTN1
DCAF17	MARCH10
DCAF17	MARCH11
DCAF17	MARCH4
DCAF17	MARCH9
DCAF17	MKRN1
DCAF17	MKRN2
DCAF17	MKRN3
DCAF17	MKRN4P
DCAF17	NEURL3
DCAF17	PDZRN4
DCAF17	RNF11
DCAF17	RNF123
DCAF17	RNF13
DCAF17	RNF133
DCAF17	RNF170
DCAF17	RNF181
DCAF17	RNF182
DCAF17	RNF208
DCAF17	SUMO4
DCAF17	TMEM189
DCAF17	TRIM41
DCAF17	TRIM58
DCAF17	TRIML2
DCAF17	UBAC1
DCAF17	UBE2D4
DCAF17	UBE2Q2
DCAF17	UBE2QL1
DCAF17	UBE2T
DCAF17	UBE3B
DCAF17	UBE3C
DCAF17	UBE3D
DCAF17	UBOX5
DCAF17	UBR7
DCAF17	UNKL
DCAF17	WDSUB1
DCAF17	ZNRF2
DCAF17	ZNRF4
DCAF4	DCAF5
DCAF4	DCAF8
DCAF4	FBXL14
DCAF4	FBXL8
DCAF4	FBXO24
DCAF4	FBXO30
DCAF4	FBXO33
DCAF4	FEM1C
DCAF4	HECTD1
DCAF4	HECTD2
DCAF4	HECW2
DCAF4	HERC2P3
DCAF4	HERC3
DCAF4	IPP
DCAF4	KBTBD11
DCAF4	KBTBD12
DCAF4	KBTBD13
DCAF4	KBTBD2
DCAF4	KBTBD3
DCAF4	KBTBD6
DCAF4	KBTBD8
DCAF4	KIAA1586
DCAF4	KLHDC7A
DCAF4	KLHDC7B
DCAF4	KLHDC8A
DCAF4	KLHL14
DCAF4	KLHL15
DCAF4	KLHL18
DCAF4	KLHL2
DCAF4	KLHL23
DCAF4	KLHL26
DCAF4	KLHL28
DCAF4	KLHL29
DCAF4	KLHL30
DCAF4	KLHL32
DCAF4	KLHL33
DCAF4	KLHL34
DCAF4	KLHL36
DCAF4	KLHL38
DCAF4	KLHL4
DCAF4	KLHL5
DCAF4	KLHL7
DCAF4	KLHL8
DCAF4	LRR1
DCAF4	LRRC41
DCAF4	LTN1
DCAF4	MARCH10
DCAF4	MARCH11
DCAF4	MARCH4
DCAF4	MARCH9
DCAF4	MKRN1
DCAF4	MKRN2
DCAF4	MKRN3
DCAF4	MKRN4P
DCAF4	NEURL3
DCAF4	PDZRN4
DCAF4	RNF11
DCAF4	RNF123
DCAF4	RNF13
DCAF4	RNF133
DCAF4	RNF170
DCAF4	RNF181
DCAF4	RNF182
DCAF4	RNF208
DCAF4	SUMO4
DCAF4	TMEM189
DCAF4	TRIM41
DCAF4	TRIM58
DCAF4	TRIML2
DCAF4	UBAC1
DCAF4	UBE2D4
DCAF4	UBE2Q2
DCAF4	UBE2QL1
DCAF4	UBE2T
DCAF4	UBE3B
DCAF4	UBE3C
DCAF4	UBE3D
DCAF4	UBOX5
DCAF4	UBR7
DCAF4	UNKL
DCAF4	WDSUB1
DCAF4	ZNRF2
DCAF4	ZNRF4
DCAF5	DCAF8
DCAF5	FBXL14
DCAF5	FBXL8
DCAF5	FBXO24
DCAF5	FBXO30
DCAF5	FBXO33
DCAF5	FEM1C
DCAF5	HECTD1
DCAF5	HECTD2
DCAF5	HECW2
DCAF5	HERC2P3
DCAF5	HERC3
DCAF5	IPP
DCAF5	KBTBD11
DCAF5	KBTBD12
DCAF5	KBTBD13
DCAF5	KBTBD2
DCAF5	KBTBD3
DCAF5	KBTBD6
DCAF5	KBTBD8
DCAF5	KIAA1586
DCAF5	KLHDC7A
DCAF5	KLHDC7B
DCAF5	KLHDC8A
DCAF5	KLHL14
DCAF5	KLHL15
DCAF5	KLHL18
DCAF5	KLHL2
DCAF5	KLHL23
DCAF5	KLHL26
DCAF5	KLHL28
DCAF5	KLHL29
DCAF5	KLHL30
DCAF5	KLHL32
DCAF5	KLHL33
DCAF5	KLHL34
DCAF5	KLHL36
DCAF5	KLHL38
DCAF5	KLHL4
DCAF5	KLHL5
DCAF5	KLHL7
DCAF5	KLHL8
DCAF5	LRR1
DCAF5	LRRC41
DCAF5	LTN1
DCAF5	MARCH10
DCAF5	MARCH11
DCAF5	MARCH4
DCAF5	MARCH9
DCAF5	MKRN1
DCAF5	MKRN2
DCAF5	MKRN3
DCAF5	MKRN4P
DCAF5	NEURL3
DCAF5	PDZRN4
DCAF5	RNF11
DCAF5	RNF123
DCAF5	RNF13
DCAF5	RNF133
DCAF5	RNF170
DCAF5	RNF181
DCAF5	RNF182
DCAF5	RNF208
DCAF5	SUMO4
DCAF5	TMEM189
DCAF5	TRIM41
DCAF5	TRIM58
DCAF5	TRIML2
DCAF5	UBAC1
DCAF5	UBE2D4
DCAF5	UBE2Q2
DCAF5	UBE2QL1
DCAF5	UBE2T
DCAF5	UBE3B
DCAF5	UBE3C
DCAF5	UBE3D
DCAF5	UBOX5
DCAF5	UBR7
DCAF5	UNKL
DCAF5	WDSUB1
DCAF5	ZNRF2
DCAF5	ZNRF4
DCAF7	PHC1
DCAF7	PHC3
DCAF7	TRIML1
DCAF8	FBXL14
DCAF8	FBXL8
DCAF8	FBXO24
DCAF8	FBXO30
DCAF8	FBXO33
DCAF8	FEM1C
DCAF8	HECTD1
DCAF8	HECTD2
DCAF8	HECW2
DCAF8	HERC2P3
DCAF8	HERC3
DCAF8	IPP
DCAF8	KBTBD11
DCAF8	KBTBD12
DCAF8	KBTBD13
DCAF8	KBTBD2
DCAF8	KBTBD3
DCAF8	KBTBD6
DCAF8	KBTBD8
DCAF8	KIAA1586
DCAF8	KLHDC7A
DCAF8	KLHDC7B
DCAF8	KLHDC8A
DCAF8	KLHL14
DCAF8	KLHL15
DCAF8	KLHL18
DCAF8	KLHL2
DCAF8	KLHL23
DCAF8	KLHL26
DCAF8	KLHL28
DCAF8	KLHL29
DCAF8	KLHL30
DCAF8	KLHL32
DCAF8	KLHL33
DCAF8	KLHL34
DCAF8	KLHL36
DCAF8	KLHL38
DCAF8	KLHL4
DCAF8	KLHL5
DCAF8	KLHL7
DCAF8	KLHL8
DCAF8	LRR1
DCAF8	LRRC41
DCAF8	LTN1
DCAF8	MARCH10
DCAF8	MARCH11
DCAF8	MARCH4
DCAF8	MARCH9
DCAF8	MKRN1
DCAF8	MKRN2
DCAF8	MKRN3
DCAF8	MKRN4P
DCAF8	NEURL3
DCAF8	PDZRN4
DCAF8	RNF11
DCAF8	RNF123
DCAF8	RNF13
DCAF8	RNF133
DCAF8	RNF170
DCAF8	RNF181
DCAF8	RNF182
DCAF8	RNF208
DCAF8	SUMO4
DCAF8	TMEM189
DCAF8	TRIM41
DCAF8	TRIM58
DCAF8	TRIML2
DCAF8	UBAC1
DCAF8	UBE2D4
DCAF8	UBE2Q2
DCAF8	UBE2QL1
DCAF8	UBE2T
DCAF8	UBE3B
DCAF8	UBE3C
DCAF8	UBE3D
DCAF8	UBOX5
DCAF8	UBR7
DCAF8	UNKL
DCAF8	WDSUB1
DCAF8	ZNRF2
DCAF8	ZNRF4
DCAKD	PANK1
DCAKD	PANK3
DCAKD	PANK4
DCAKD	PPCDC
DCAKD	PPCS
DCC	UNC5A
DCD	DEFA1
DCD	DEFA3
DCD	DEFA4
DCD	DEFA5
DCD	DEFA6
DCD	GNLY
DCD	HTN1
DCD	HTN3
DCD	LYZL1
DCD	LYZL2
DCD	LYZL4
DCD	LYZL6
DCD	RNASE7
DCD	SPACA5
DCHS1	FAM212A
DCHS1	FAT4
DCK	UCK2
DCP1A	DCP1B
DCP1A	DCP2
DCP1B	DCP2
DCP1B	EDC4
DCP1B	SMG9
DCP2	DIS3
DCP2	DXO
DCP2	EDC4
DCP2	ERI1
