V1	V2
COL4A3	COL6A5
COL4A3	COL6A6
COL4A3	COL9A1
COL4A3	COL9A2
COL4A3	COL9A3
COL4A4	COL4A5
COL4A4	COL6A1
COL4A4	COL6A2
COL4A4	COL6A3
COL4A4	COL6A5
COL4A4	COL6A6
COL4A4	COL9A1
COL4A4	COL9A2
COL4A4	COL9A3
COL4A5	COL6A1
COL4A5	COL6A2
COL4A5	COL6A3
COL4A5	COL6A5
COL4A5	COL6A6
COL4A5	COL9A1
COL4A5	COL9A2
COL4A5	COL9A3
COL4A6	SERPINH1
COL6A1	COL6A2
COL6A1	COL6A3
COL6A1	COL6A5
COL6A1	COL6A6
COL6A1	COL9A1
COL6A1	COL9A2
COL6A1	COL9A3
COL6A2	COL6A3
COL6A2	COL6A5
COL6A2	COL6A6
COL6A2	COL9A1
COL6A2	COL9A2
COL6A2	COL9A3
COL6A3	COL6A5
COL6A3	COL6A6
COL6A3	COL9A1
COL6A3	COL9A2
COL6A3	COL9A3
COL6A5	COL6A6
COL6A5	COL9A1
COL6A5	COL9A2
COL6A5	COL9A3
COL6A6	COL9A1
COL6A6	COL9A2
COL6A6	COL9A3
COL9A1	COL9A2
COL9A1	COL9A3
COL9A1	CTSB
COL9A1	CTSL
COL9A1	MMP3
COL9A2	COL9A3
COL9A2	CTSB
COL9A2	CTSL
COL9A2	MMP3
COL9A3	CTSB
COL9A3	CTSL
COL9A3	MMP3
COMT	LRTOMT
COMT	MAOA
COPS2	COPS3
COPS2	COPS4
COPS2	COPS5
COPS2	COPS6
COPS2	COPS7A
COPS2	COPS7B
COPS2	COPS8
COPS2	CUL4A
COPS2	CUL4B
COPS2	DDB1
COPS2	GPS1
COPS2	RBX1
COPS2	RPS27A
COPS2	UBA52
COPS2	UBB
COPS2	UBC
COPS3	COPS4
COPS3	COPS5
COPS3	COPS6
COPS3	COPS7A
COPS3	COPS7B
COPS3	COPS8
COPS3	CUL4A
COPS3	CUL4B
COPS3	DDB1
COPS3	GPS1
COPS3	RBX1
COPS3	RPS27A
COPS3	UBA52
COPS3	UBB
COPS3	UBC
COPS4	COPS5
COPS4	COPS6
COPS4	COPS7A
COPS4	COPS7B
COPS4	COPS8
COPS4	CUL4A
COPS4	CUL4B
COPS4	DDB1
COPS4	GPS1
COPS4	RBX1
COPS4	RPS27A
COPS4	UBA52
COPS4	UBB
COPS4	UBC
COPS5	COPS6
COPS5	COPS7A
COPS5	COPS7B
COPS5	COPS8
COPS5	CUL4A
COPS5	CUL4B
COPS5	DDB1
COPS5	GPS1
COPS5	RBX1
COPS5	RPS27A
COPS5	UBA52
COPS5	UBB
COPS5	UBC
COPS6	COPS7A
COPS6	COPS7B
COPS6	COPS8
COPS6	CUL4A
COPS6	CUL4B
COPS6	DDB1
COPS6	GPS1
COPS6	RBX1
COPS6	RPS27A
COPS6	UBA52
COPS6	UBB
COPS6	UBC
COPS7A	COPS7B
COPS7A	COPS8
COPS7A	CUL4A
COPS7A	CUL4B
COPS7A	DDB1
COPS7A	GPS1
COPS7A	RBX1
COPS7A	RPS27A
COPS7A	UBA52
COPS7A	UBB
COPS7A	UBC
COPS7B	COPS8
COPS7B	CUL4A
COPS7B	CUL4B
COPS7B	DDB1
COPS7B	GPS1
COPS7B	RBX1
COPS7B	RPS27A
COPS7B	UBA52
COPS7B	UBB
COPS7B	UBC
COPS8	CUL4A
COPS8	CUL4B
COPS8	DDB1
COPS8	GPS1
COPS8	RBX1
COPS8	RPS27A
COPS8	UBA52
COPS8	UBB
COPS8	UBC
CPLX1	PPFIA1
CPLX1	PPFIA2
CPLX1	PPFIA3
CPLX1	PPFIA4
CPLX1	RAB3A
CPLX1	RIMS1
CPLX1	SLC18A2
CPLX1	SNAP25
CPLX1	STX1A
CPLX1	STXBP1
CPLX1	SYT1
CPLX1	TSPOAP1
CPLX1	UNC13B
CPLX1	VAMP2
CPSF1	CPSF2
CPSF1	CPSF3
CPSF1	CPSF4
CPSF1	CSTF2
CPSF1	FIP1L1
CPSF1	NCBP1
CPSF1	NCBP2
CPSF1	SYMPK
CPSF1	WDR33
CPSF2	CPSF4
CPSF3	CPSF4
CPSF4	CSTF2
CPSF4	FIP1L1
CPSF4	NCBP1
CPSF4	NCBP2
CPSF4	PABPN1
CPSF4	SYMPK
CPSF4	WDR33
CPT1A	CPT1B
CPT1A	CREBBP
CPT1A	EP300
CPT1A	MED1
CPT1A	NCOA1
CPT1A	NCOA2
CPT1A	PPARD
CPT1A	RXRA
CPT1B	PPARD
CPT1B	RXRA
CRAT	CROT
CRAT	HSD17B4
CRAT	SCP2
CREB1	CUL1
CREB1	DUSP3
CREB1	DUSP4
CREB1	DUSP6
CREB1	DUSP7
CREB1	ECSIT
CREB1	ELK1
CREB1	FBXW11
CREB1	FOS
CREB1	GRIN2B
CREB1	GRK2
CREB1	HDAC3
CREB1	HMGB1
CREB1	HRAS
CREB1	IKBKB
CREB1	IKBKG
CREB1	IRAK1
CREB1	IRAK2
CREB1	IRAK4
CREB1	JUN
CREB1	KPNA2
CREB1	KRAS
CREB1	LY96
CREB1	MAP2K1
CREB1	MAP2K3
CREB1	MAP2K4
CREB1	MAP2K6
CREB1	MAP2K7
CREB1	MAP3K1
CREB1	MAP3K7
CREB1	MAP3K8
CREB1	MAPK1
CREB1	MAPK10
CREB1	MAPK11
CREB1	MAPK14
CREB1	MAPK3
CREB1	MAPK7
CREB1	MAPK8
CREB1	MAPK9
CREB1	MAPKAPK2
CREB1	MAPKAPK3
CREB1	MEF2A
CREB1	MEF2C
CREB1	MYD88
CREB1	NFKB1
CREB1	NFKB2
CREB1	NFKBIA
CREB1	NFKBIB
CREB1	NKIRAS1
CREB1	NKIRAS2
CREB1	NOD1
CREB1	NOD2
CREB1	NRAS
CREB1	PELI1
CREB1	PELI2
CREB1	PELI3
CREB1	PPP2CA
CREB1	PPP2CB
CREB1	PPP2R1A
CREB1	PPP2R1B
CREB1	PPP2R5D
CREB1	PRKAA2
CREB1	PRKAB1
CREB1	PRKAB2
CREB1	PRKACA
CREB1	PRKACB
CREB1	PRKACG
CREB1	PRKAG1
CREB1	PRKAG2
CREB1	PRKAG3
CREB1	PRKAR1A
CREB1	PRKAR1B
CREB1	PRKAR2A
CREB1	PRKAR2B
CREB1	PRKCA
CREB1	PRKCD
CREB1	PRKCG
CREB1	PRKX
CREB1	RELA
CREB1	RIPK2
CREB1	RPS27A
CREB1	RPS6KA1
CREB1	RPS6KA2
CREB1	RPS6KA3
CREB1	RPS6KA5
CREB1	S100A12
CREB1	S100B
CREB1	SAA1
CREB1	SKP1
CREB1	TAB1
CREB1	TAB2
CREB1	TAB3
CREB1	TLR4
CREB1	TNIP2
CREB1	TRAF6
CREB1	UBA52
CREB1	UBB
CREB1	UBC
CREB1	UBE2N
CREB1	UBE2V1
CREB1	VRK3
CREB3L3	MBTPS1
CREB3L3	MBTPS2
CREBBP	CUL1
CREBBP	DLL4
CREBBP	EP300
CREBBP	FBXW7
CREBBP	GPAM
CREBBP	H2AFB1
CREBBP	H2AFJ
CREBBP	H2AFV
CREBBP	H2AFX
CREBBP	H2AFZ
CREBBP	H2BFS
CREBBP	H3F3A
CREBBP	HCFC1
CREBBP	HDAC1
CREBBP	HDAC10
CREBBP	HDAC2
CREBBP	HDAC3
CREBBP	HDAC4
CREBBP	HDAC5
CREBBP	HDAC6
CREBBP	HDAC7
CREBBP	HDAC8
CREBBP	HELZ2
CREBBP	HES1
CREBBP	HES5
CREBBP	HEY1
CREBBP	HEY2
CREBBP	HEYL
CREBBP	HIF1A
CREBBP	HIST1H2AB
CREBBP	HIST1H2AC
CREBBP	HIST1H2AD
CREBBP	HIST1H2AJ
CREBBP	HIST1H2BA
CREBBP	HIST1H2BB
CREBBP	HIST1H2BC
CREBBP	HIST1H2BD
CREBBP	HIST1H2BH
CREBBP	HIST1H2BJ
CREBBP	HIST1H2BK
CREBBP	HIST1H2BL
CREBBP	HIST1H2BM
CREBBP	HIST1H2BN
CREBBP	HIST1H2BO
CREBBP	HIST1H3A
CREBBP	HIST1H4A
CREBBP	HIST2H2AA3
CREBBP	HIST2H2AC
CREBBP	HIST2H2BE
CREBBP	HIST2H3A
CREBBP	HIST3H2BB
CREBBP	HSP90AB1
CREBBP	JAG1
CREBBP	KAT2A
CREBBP	KAT2B
CREBBP	KAT5
CREBBP	KMT2D
CREBBP	MAML1
CREBBP	MAML2
CREBBP	MAML3
CREBBP	MAMLD1
CREBBP	MED1
CREBBP	MOV10
CREBBP	MYC
CREBBP	NCOA1
CREBBP	NCOA2
CREBBP	NCOA3
CREBBP	NCOA6
CREBBP	NCOR1
CREBBP	NCOR2
CREBBP	NCSTN
CREBBP	NFYA
CREBBP	NFYB
CREBBP	NFYC
CREBBP	NOTCH1
CREBBP	NR1D1
CREBBP	NRIP1
CREBBP	PPARA
CREBBP	PPARGC1A
CREBBP	PSEN1
CREBBP	PSEN2
CREBBP	PSENEN
CREBBP	PSMA1
CREBBP	PSMA2
CREBBP	PSMA3
CREBBP	PSMA4
CREBBP	PSMA5
CREBBP	PSMA6
CREBBP	PSMA7
CREBBP	PSMB1
CREBBP	PSMB10
CREBBP	PSMB2
CREBBP	PSMB3
CREBBP	PSMB4
CREBBP	PSMB5
CREBBP	PSMB6
CREBBP	PSMB7
CREBBP	PSMB8
CREBBP	PSMB9
CREBBP	PSMC1
CREBBP	PSMC2
CREBBP	PSMC3
CREBBP	PSMC4
CREBBP	PSMC5
CREBBP	PSMC6
CREBBP	PSMD1
CREBBP	PSMD10
CREBBP	PSMD11
CREBBP	PSMD12
CREBBP	PSMD13
CREBBP	PSMD14
CREBBP	PSMD2
CREBBP	PSMD3
CREBBP	PSMD4
CREBBP	PSMD5
CREBBP	PSMD6
CREBBP	PSMD7
CREBBP	PSMD8
CREBBP	PSMD9
CREBBP	PSME1
CREBBP	PSME2
CREBBP	PSME3
CREBBP	PSMF1
CREBBP	PTGES3
CREBBP	RBBP5
CREBBP	RBPJ
CREBBP	RBX1
CREBBP	RELA
CREBBP	RORA
CREBBP	RPS27A
CREBBP	RUNX1
CREBBP	RXRA
CREBBP	SEM1
CREBBP	SIN3A
CREBBP	SIRT3
CREBBP	SKP1
CREBBP	SMARCD3
CREBBP	SNW1
CREBBP	SP1
CREBBP	SREBF1
CREBBP	TBL1X
CREBBP	TBL1XR1
CREBBP	TGS1
CREBBP	TLE3
CREBBP	TNRC6A
CREBBP	TNRC6B
CREBBP	TNRC6C
CREBBP	UBA52
CREBBP	UBB
CREBBP	UBC
CRK	CRKL
CRK	DOCK1
CRK	ELMO1
CRK	ELMO2
CRK	FYN
CRK	GRB2
CRK	HRAS
CRK	ITGB3
CRK	KRAS
CRK	MAPK1
CRK	MAPK3
CRK	NCK1
CRK	NRAS
CRK	PIK3CA
CRK	PIK3CB
CRK	PIK3R1
CRK	PIK3R2
CRK	PLCG1
CRK	PTK2
CRK	PTPN1
CRK	RAC1
CRK	RAP1A
CRK	RAP1B
CRK	RAPGEF1
CRK	RASA1
CRK	RHOA
CRK	SHC1
CRK	SOS1
CRK	SRC
CRK	STAT3
CRK	SYK
CRK	VAV1
CRKL	GRB2
CRKL	HRAS
CRKL	KRAS
CRKL	NRAS
CRKL	PIK3CA
CRKL	PIK3R1
CRKL	RAP1A
CRKL	RAPGEF1
CRKL	SOS1
CRMA	FADD
CRMA	FAS
CRMA	FASLG
CRMA	RIPK1
CRMA	SPI-2
CRMA	TNFRSF10A
CRMA	TNFRSF10B
CRMA	TNFSF10
CRMA	TRADD
CRMA	TRAF2
CRMA	XIAP
CROT	HSD17B4
CROT	SCP2
CS	IDH3G
CSF2	IL2
CSF2	IL2RA
CSF2	IL3
CSF2	JAK1
CSF2RA	CSF2RB
CSF2RA	SFTA3
CSF2RA	SFTPA1
CSF2RA	SFTPA2
CSF2RA	SFTPB
CSF2RA	SFTPC
CSF2RA	SFTPD
CSF2RB	SFTA3
CSF2RB	SFTPA1
CSF2RB	SFTPA2
CSF2RB	SFTPB
CSF2RB	SFTPC
CSF2RB	SFTPD
CSK	FGA
CSK	FGB
CSK	FGG
CSK	FN1
CSK	GRB2
CSK	HRAS
CSK	IQGAP1
CSK	ITGA2B
CSK	ITGB3
CSK	JAK2
CSK	KRAS
CSK	KSR1
CSK	KSR2
CSK	MAP2K1
CSK	MAP2K2
CSK	MAPK1
CSK	MAPK3
CSK	MARK3
CSK	NRAS
CSK	PAG1
CSK	PEBP1
CSK	RAF1
CSK	RAP1A
CSK	RAP1B
CSK	SRC
CSK	TLN1
CSK	VCL
CSK	VWF
CSK	YWHAB
CSNK1A1	CTNNB1
CSNK1A1	GSK3B
CSNK1A1	PPP2CA
CSNK1A1	PPP2CB
CSNK1A1	PPP2R1A
CSNK1A1	PPP2R1B
CSNK1A1	PPP2R5A
CSNK1A1	PPP2R5B
CSNK1A1	PPP2R5C
CSNK1A1	PPP2R5D
CSNK1A1	PPP2R5E
CSNK1D	CSNK1E
CSNK1D	DCTN1
CSNK1D	DCTN2
CSNK1D	DCTN3
CSNK1D	DYNC1H1
CSNK1D	DYNC1I2
CSNK1D	DYNLL1
CSNK1D	FGFR1OP
CSNK1D	HAUS1
CSNK1D	HAUS2
CSNK1D	HAUS3
CSNK1D	HAUS4
CSNK1D	HAUS5
CSNK1D	HAUS6
CSNK1D	HAUS7
CSNK1D	HAUS8
CSNK1D	HSP90AA1
CSNK1D	MAPRE1
CSNK1D	NDE1
CSNK1D	NEDD1
CSNK1D	NEK2
CSNK1D	NINL
CSNK1D	ODF2
CSNK1D	OFD1
CSNK1D	PAFAH1B1
CSNK1D	PCM1
CSNK1D	PCNT
CSNK1D	PLK1
CSNK1D	PLK4
CSNK1D	PPP2R1A
CSNK1D	PRKACA
CSNK1D	PRKAR2B
CSNK1D	SDCCAG8
CSNK1D	SFI1
CSNK1D	SSNA1
CSNK1D	TUBA1A
CSNK1D	TUBA4A
CSNK1D	TUBB
CSNK1D	TUBB4A
CSNK1D	TUBB4B
CSNK1D	TUBG1
CSNK1D	YWHAE
CSNK1D	YWHAG
CSNK1E	DCTN1
CSNK1E	DCTN2
CSNK1E	DCTN3
CSNK1E	DYNC1H1
CSNK1E	DYNC1I2
CSNK1E	DYNLL1
CSNK1E	FGFR1OP
CSNK1E	HAUS1
CSNK1E	HAUS2
CSNK1E	HAUS3
CSNK1E	HAUS4
CSNK1E	HAUS5
CSNK1E	HAUS6
CSNK1E	HAUS7
CSNK1E	HAUS8
CSNK1E	HSP90AA1
CSNK1E	MAPRE1
CSNK1E	NDE1
CSNK1E	NEDD1
CSNK1E	NEK2
CSNK1E	NINL
CSNK1E	ODF2
CSNK1E	OFD1
CSNK1E	PAFAH1B1
CSNK1E	PCM1
CSNK1E	PCNT
CSNK1E	PLK1
CSNK1E	PLK4
CSNK1E	PPP2R1A
CSNK1E	PRKACA
CSNK1E	PRKAR2B
CSNK1E	RPS27A
CSNK1E	SDCCAG8
CSNK1E	SFI1
CSNK1E	SSNA1
CSNK1E	TUBA1A
CSNK1E	TUBA4A
CSNK1E	TUBB
CSNK1E	TUBB4A
CSNK1E	TUBB4B
CSNK1E	TUBG1
CSNK1E	UBA52
CSNK1E	YWHAE
CSNK1E	YWHAG
CSNK2A1	CSNK2A2
CSNK2A1	CSNK2B
CSNK2A1	HDAC1
CSNK2A1	PSMA1
CSNK2A1	PSMA2
CSNK2A1	PSMA3
CSNK2A1	PSMA4
CSNK2A1	PSMA5
CSNK2A1	PSMA6
CSNK2A1	PSMA7
CSNK2A1	PSMA8
CSNK2A1	PSMB1
CSNK2A1	PSMB10
CSNK2A1	PSMB11
CSNK2A1	PSMB2
CSNK2A1	PSMB3
CSNK2A1	PSMB4
CSNK2A1	PSMB5
CSNK2A1	PSMB6
CSNK2A1	PSMB7
CSNK2A1	PSMB8
CSNK2A1	PSMB9
CSNK2A1	PSMC1
CSNK2A1	PSMC2
CSNK2A1	PSMC3
CSNK2A1	PSMC4
CSNK2A1	PSMC5
CSNK2A1	PSMC6
CSNK2A1	PSMD1
CSNK2A1	PSMD10
CSNK2A1	PSMD11
CSNK2A1	PSMD12
CSNK2A1	PSMD13
CSNK2A1	PSMD14
CSNK2A1	PSMD2
CSNK2A1	PSMD3
CSNK2A1	PSMD4
CSNK2A1	PSMD5
CSNK2A1	PSMD6
CSNK2A1	PSMD7
CSNK2A1	PSMD8
CSNK2A1	PSMD9
CSNK2A1	PSME1
CSNK2A1	PSME2
CSNK2A1	PSME3
CSNK2A1	PSME4
CSNK2A1	PSMF1
CSNK2A1	RPS27A
CSNK2A1	SEM1
CSNK2A1	TP53
CSNK2A1	UBA52
CSNK2A1	UBB
CSNK2A1	UBC
CSNK2A2	CSNK2B
CSNK2A2	HDAC1
CSNK2A2	PSMA1
CSNK2A2	PSMA2
CSNK2A2	PSMA3
CSNK2A2	PSMA4
CSNK2A2	PSMA5
CSNK2A2	PSMA6
CSNK2A2	PSMA7
CSNK2A2	PSMA8
CSNK2A2	PSMB1
CSNK2A2	PSMB10
CSNK2A2	PSMB11
CSNK2A2	PSMB2
CSNK2A2	PSMB3
CSNK2A2	PSMB4
CSNK2A2	PSMB5
CSNK2A2	PSMB6
CSNK2A2	PSMB7
CSNK2A2	PSMB8
CSNK2A2	PSMB9
CSNK2A2	PSMC1
CSNK2A2	PSMC2
CSNK2A2	PSMC3
CSNK2A2	PSMC4
CSNK2A2	PSMC5
CSNK2A2	PSMC6
CSNK2A2	PSMD1
CSNK2A2	PSMD10
CSNK2A2	PSMD11
CSNK2A2	PSMD12
CSNK2A2	PSMD13
CSNK2A2	PSMD14
CSNK2A2	PSMD2
CSNK2A2	PSMD3
CSNK2A2	PSMD4
CSNK2A2	PSMD5
CSNK2A2	PSMD6
CSNK2A2	PSMD7
CSNK2A2	PSMD8
CSNK2A2	PSMD9
CSNK2A2	PSME1
CSNK2A2	PSME2
CSNK2A2	PSME3
CSNK2A2	PSME4
CSNK2A2	PSMF1
CSNK2A2	RPS27A
CSNK2A2	SEM1
CSNK2A2	TP53
CSNK2A2	UBA52
CSNK2A2	UBB
CSNK2A2	UBC
CSNK2B	HDAC1
CSNK2B	PSMA1
CSNK2B	PSMA2
CSNK2B	PSMA3
CSNK2B	PSMA4
CSNK2B	PSMA5
CSNK2B	PSMA6
CSNK2B	PSMA7
CSNK2B	PSMA8
CSNK2B	PSMB1
CSNK2B	PSMB10
CSNK2B	PSMB11
CSNK2B	PSMB2
CSNK2B	PSMB3
CSNK2B	PSMB4
CSNK2B	PSMB5
CSNK2B	PSMB6
CSNK2B	PSMB7
CSNK2B	PSMB8
CSNK2B	PSMB9
CSNK2B	PSMC1
CSNK2B	PSMC2
CSNK2B	PSMC3
CSNK2B	PSMC4
CSNK2B	PSMC5
CSNK2B	PSMC6
CSNK2B	PSMD1
CSNK2B	PSMD10
CSNK2B	PSMD11
CSNK2B	PSMD12
CSNK2B	PSMD13
CSNK2B	PSMD14
CSNK2B	PSMD2
CSNK2B	PSMD3
CSNK2B	PSMD4
CSNK2B	PSMD5
CSNK2B	PSMD6
CSNK2B	PSMD7
CSNK2B	PSMD8
CSNK2B	PSMD9
CSNK2B	PSME1
CSNK2B	PSME2
CSNK2B	PSME3
CSNK2B	PSME4
CSNK2B	PSMF1
CSNK2B	RPS27A
CSNK2B	SEM1
CSNK2B	TP53
CSNK2B	UBA52
CSNK2B	UBB
CSNK2B	UBC
CSPG4	CSPG5
CSPG4	DCN
CSPG4	GPC1
CSPG4	GPC2
CSPG4	GPC3
CSPG4	GPC4
CSPG4	GPC5
CSPG4	GPC6
CSPG4	HSPG2
CSPG4	NCAN
CSPG4	SDC1
CSPG4	SDC2
CSPG4	SDC3
CSPG4	SDC4
CSPG4	VCAN
CSPG5	DCN
CSPG5	GPC1
CSPG5	GPC2
CSPG5	GPC3
CSPG5	GPC4
CSPG5	GPC5
CSPG5	GPC6
CSPG5	HSPG2
CSPG5	NCAN
CSPG5	SDC1
CSPG5	SDC2
CSPG5	SDC3
CSPG5	SDC4
CSPG5	VCAN
CTBP1	CTBP2
CTBP1	HDAC1
CTBP1	TCF7L2
CTBP2	TCF7L2
CTDP1	ELL
CTDP1	ELOA
CTDP1	ELOA2
CTDP1	ELOA3
CTDP1	ELOA3B
CTDP1	ELOA3D
CTDP1	ELOB
CTDP1	ELOC
CTDP1	GTF2F1
CTDP1	GTF2F2
CTDP1	MNAT1
CTDP1	NELFA
CTDP1	NELFB
CTDP1	NELFCD
CTDP1	NELFE
CTDP1	POLR2A
CTDP1	POLR2B
CTDP1	POLR2C
CTDP1	POLR2D
CTDP1	POLR2E
CTDP1	POLR2F
CTDP1	POLR2G
CTDP1	POLR2H
CTDP1	POLR2I
CTDP1	POLR2J
CTDP1	POLR2K
CTDP1	POLR2L
CTDP1	SSRP1
CTDP1	SUPT16H
CTDP1	SUPT4H1
CTDP1	SUPT5H
CTDP1	TCEA1
CTNNA1	CTNNB1
CTNNA1	CTNND1
CTNNA1	JUP
CTNNB1	CTNND1
CTNNB1	GSK3B
CTNNB1	JUP
CTNNB1	LEF1
CTNNB1	MEN1
CTNNB1	MYC
CTNNB1	PAK2
CTNNB1	PLEC
CTNNB1	PPP2CA
CTNNB1	PPP2CB
CTNNB1	PPP2R1A
CTNNB1	PPP2R1B
CTNNB1	PPP2R5A
CTNNB1	PPP2R5B
CTNNB1	PPP2R5C
CTNNB1	PPP2R5D
CTNNB1	PPP2R5E
CTNNB1	PRKCD
CTNNB1	PTK2
CTNNB1	ROCK1
CTNNB1	RPS27A
CTNNB1	TCF7
CTNNB1	TCF7L1
CTNNB1	TCF7L2
CTNNB1	UBA52
CTNNB1	UBB
CTNNB1	UBC
CTNND1	JUP
CTRB1	CTRB2
CTRB1	PRSS1
CTRB2	PRSS1
CTSA	GLB1
CTSA	NEU1
CTSA	NEU2
CTSA	NEU3
CTSA	NEU4
CTSB	CTSK
CTSB	CTSL
CTSB	CTSS
CTSB	CTSV
CTSB	MMP13
CTSB	MMP20
CTSB	MMP3
CTSB	MMP7
CTSB	MMP9
CTSC	SAR1B
CTSC	SEC23A
CTSC	SEC24A
CTSC	SEC24B
CTSC	SEC24C
CTSC	SEC24D
CTSD	CTSG
CTSD	CTSK
CTSG	ELANE
CTSG	KLK2
CTSG	MMP1
CTSG	MMP2
CTSG	PLG
CTSG	PRSS2
CTSG	TIMP1
CTSK	CTSL
CTSK	CTSS
CTSK	CTSV
CTSK	ELANE
CTSK	FURIN
CTSK	MMP1
CTSK	MMP10
CTSK	MMP11
CTSK	MMP13
CTSK	MMP14
CTSK	MMP15
CTSK	MMP2
CTSK	MMP3
CTSK	MMP7
CTSK	MMP8
CTSK	MMP9
CTSK	PRSS2
CTSL	CTSS
CTSL	CTSV
CTSL	MMP13
CTSL	MMP20
CTSL	MMP3
CTSL	MMP7
CTSL	MMP9
CTSS	CTSV
CTSV	MMP13
CTSV	MMP3
CTSV	MMP7
CTSV	MMP9
CUBN	GIF
CUBN	MMAA
CUBN	MMACHC
CUBN	MMADHC
CUBN	MTR
CUBN	MTRR
CUBN	MUT
CUBN	TCN2
CUL1	DUSP3
CUL1	DUSP4
CUL1	DUSP6
CUL1	DUSP7
CUL1	ELK1
CUL1	EP300
CUL1	FBXW11
CUL1	FBXW7
CUL1	FOS
CUL1	GSK3B
CUL1	HDAC1
CUL1	HDAC3
CUL1	HDAC4
CUL1	HDAC5
CUL1	HDAC6
CUL1	HDAC7
CUL1	HMGB1
CUL1	IKBKB
CUL1	IKBKG
CUL1	IRAK1
CUL1	IRAK2
CUL1	IRAK4
CUL1	JUN
CUL1	MAP2K1
CUL1	MAP2K3
CUL1	MAP2K4
CUL1	MAP2K6
CUL1	MAP2K7
CUL1	MAP3K1
CUL1	MAP3K7
CUL1	MAP3K8
CUL1	MAPK1
CUL1	MAPK10
CUL1	MAPK11
CUL1	MAPK14
CUL1	MAPK3
CUL1	MAPK7
CUL1	MAPK8
CUL1	MAPK9
CUL1	MAPKAPK2
CUL1	MAPKAPK3
CUL1	MEF2A
CUL1	MEF2C
CUL1	MYC
CUL1	MYD88
CUL1	NCOR1
CUL1	NCSTN
CUL1	NFKB1
CUL1	NFKB2
CUL1	NFKBIA
CUL1	NFKBIB
CUL1	NKIRAS1
CUL1	NKIRAS2
CUL1	NOD1
CUL1	NOD2
CUL1	NOTCH1
CUL1	PELI1
CUL1	PELI2
CUL1	PELI3
CUL1	PPP2CA
CUL1	PPP2CB
CUL1	PPP2R1A
CUL1	PPP2R1B
CUL1	PPP2R5D
CUL1	PRKACA
CUL1	PSEN1
CUL1	PSMA1
CUL1	PSMA2
CUL1	PSMA3
CUL1	PSMA4
CUL1	PSMA5
CUL1	PSMA6
CUL1	PSMA7
CUL1	PSMA8
CUL1	PSMB1
CUL1	PSMB10
CUL1	PSMB11
CUL1	PSMB2
CUL1	PSMB3
CUL1	PSMB4
CUL1	PSMB5
CUL1	PSMB6
CUL1	PSMB7
CUL1	PSMB8
CUL1	PSMB9
CUL1	PSMC1
CUL1	PSMC2
CUL1	PSMC3
CUL1	PSMC4
CUL1	PSMC5
CUL1	PSMC6
CUL1	PSMD1
CUL1	PSMD10
CUL1	PSMD11
CUL1	PSMD12
CUL1	PSMD13
CUL1	PSMD14
CUL1	PSMD2
CUL1	PSMD3
CUL1	PSMD4
CUL1	PSMD5
CUL1	PSMD6
CUL1	PSMD7
CUL1	PSMD8
CUL1	PSMD9
CUL1	PSME1
CUL1	PSME2
CUL1	PSME3
CUL1	PSME4
CUL1	PSMF1
CUL1	RBX1
CUL1	RELA
CUL1	RIPK2
CUL1	RPS27A
CUL1	RPS6KA1
CUL1	RPS6KA2
CUL1	RPS6KA3
CUL1	RPS6KA5
CUL1	S100A12
CUL1	S100B
CUL1	SAA1
CUL1	SEM1
CUL1	SKP1
CUL1	SKP2
CUL1	TAB1
CUL1	TAB2
CUL1	TAB3
CUL1	TBL1X
CUL1	TBL1XR1
CUL1	TNIP2
CUL1	TRAF6
CUL1	UBA3
CUL1	UBA52
CUL1	UBB
CUL1	UBC
CUL1	UBE2D1
CUL1	UBE2D2
CUL1	UBE2M
CUL1	UBE2N
CUL1	UBE2V1
CUL1	VRK3
CUL3	PSMA1
CUL3	PSMA2
CUL3	PSMA3
CUL3	PSMA4
CUL3	PSMA5
CUL3	PSMA6
CUL3	PSMA7
CUL3	PSMA8
CUL3	PSMB1
CUL3	PSMB10
CUL3	PSMB11
CUL3	PSMB2
CUL3	PSMB3
CUL3	PSMB4
CUL3	PSMB5
CUL3	PSMB6
CUL3	PSMB7
CUL3	PSMB8
CUL3	PSMB9
CUL3	PSMC1
CUL3	PSMC2
CUL3	PSMC3
CUL3	PSMC4
CUL3	PSMC5
CUL3	PSMC6
CUL3	PSMD1
CUL3	PSMD10
CUL3	PSMD11
CUL3	PSMD12
CUL3	PSMD13
CUL3	PSMD14
CUL3	PSMD2
CUL3	PSMD3
CUL3	PSMD4
CUL3	PSMD5
CUL3	PSMD6
CUL3	PSMD7
CUL3	PSMD8
CUL3	PSMD9
CUL3	PSME1
CUL3	PSME2
CUL3	PSME3
CUL3	PSME4
CUL3	PSMF1
CUL3	RBX1
CUL3	RPS27A
CUL3	SEM1
CUL3	UBA52
CUL3	UBB
CUL3	UBC
CUL4A	CUL4B
CUL4A	DDB1
CUL4A	DDB2
CUL4A	DTL
CUL4A	ERCC1
CUL4A	ERCC2
CUL4A	ERCC3
CUL4A	ERCC4
CUL4A	ERCC5
CUL4A	ERCC8
CUL4A	GPS1
CUL4A	GTF2H1
CUL4A	GTF2H2
CUL4A	GTF2H3
CUL4A	GTF2H4
CUL4A	GTF2H5
CUL4A	MNAT1
CUL4A	PCNA
CUL4A	POLD1
CUL4A	POLD2
CUL4A	POLD3
CUL4A	POLD4
CUL4A	POLE
CUL4A	POLE2
